,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
1,603227.SH,20190423,20190423,20190331,1,1,-0.03,-0.03,314900868.73,314900868.73,,,,,,,,,,,,,,,,200260.16,200260.16,,343385621.89,295209466.86,,,3013769.35,5364995.33,32258091.09,7214805.1,,,,,,,,,,,,-22127707.73,180907.1,321528.21,,-22268328.84,3722427.74,-25990756.58,-19899264.14,-6091492.44,,-25990756.58,-19899264.14,-6091492.44,-15273289.92,,,,
2,603227.SH,20190423,20190423,20181231,1,1,0.079,0.079,2034283672.98,2034283672.98,,,,,,,,,,,,,,,,4694740.55,4102008.16,,1911047157.41,1675689760.43,,,17240814.29,27949547.29,141801712.05,21941391.54,21111645.69,,,,,,,,,,,154019454.72,1781935.44,7868923.33,,147932466.83,48592241.21,99340225.62,51775391.8,47564833.82,-3356400.0,95983825.62,48545473.98,47438351.64,,,,,
3,603227.SH,20190423,20190423,20181231,1,1,0.079,0.079,2034283672.98,2034283672.98,,,,,,,,,,,,,,,,4694740.55,4102008.16,,1911047157.41,1675689760.43,,,17240814.29,27949547.29,141801712.05,21941391.54,21111645.69,,,,,,,,,,,154019454.72,1781935.44,7868923.33,,147932466.83,48592241.21,99340225.62,51775391.8,47564833.82,-3356400.0,95983825.62,48545473.98,47438351.64,178465859.71,286348365.33,,,
0,603228.SH,20190427,20190427,20190331,1,1,0.45,0.45,1316225801.31,1316225801.31,,,,,,,,,,,,,,,,6449210.63,,,1127776334.74,922688695.1,,,8177255.53,41032001.79,76762999.38,22066797.4,-2834970.13,,,,,,,,,,,207276346.16,10372.69,464505.85,,206822213.0,29574506.73,177247706.27,183875350.84,-6627644.57,,177247706.27,183875350.84,-6627644.57,,,,,
1,603228.SH,20190427,20190427,20190331,1,1,0.45,0.45,1316225801.31,1316225801.31,,,,,,,,,,,,,,,,6449210.63,,,1127776334.74,922688695.1,,,8177255.53,41032001.79,76762999.38,22066797.4,-2834970.13,,,,,,,,,,,207276346.16,10372.69,464505.85,,206822213.0,29574506.73,177247706.27,183875350.84,-6627644.57,,177247706.27,183875350.84,-6627644.57,220855489.38,,,,
0,603229.SH,20190425,20190425,20190331,1,1,0.05,0.05,58365261.76,58365261.76,,,,,,,,,,,,,,,-799922.32,1074138.36,,,52895768.57,29578452.64,,,792376.93,1252573.79,9214070.09,4930599.57,68279.33,,,,,,,,,,,8424717.66,,79100.0,,8345617.66,563697.36,7781920.3,7781920.3,,,7781920.3,7781920.3,,12303308.86,,,,
1,603229.SH,20190412,20190412,20181231,1,1,0.27,0.27,243885062.27,243885062.27,,,,,,,,,,,,,,,2368141.65,3305019.54,,,208149199.95,134984571.41,,,3307633.83,6365234.91,40174095.26,-12751521.77,1694268.78,,,,,,,,,,,47243642.97,624243.8,545034.23,,47322852.54,3458761.8,43864090.74,43864090.74,,,43864090.74,43864090.74,,,,,,
2,603229.SH,20190412,20190412,20181231,1,1,0.27,0.27,243885062.27,243885062.27,,,,,,,,,,,,,,,2368141.65,3305019.54,,,208149199.95,134984571.41,,,3307633.83,6365234.91,40174095.26,-12751521.77,1694268.78,,,,,,,,,,,47243642.97,624243.8,545034.23,,47322852.54,3458761.8,43864090.74,43864090.74,,,43864090.74,43864090.74,,28818960.01,49520198.15,,,
0,603232.SH,20190420,20190420,20190331,1,1,-0.02,-0.02,58484785.12,58484785.12,,,,,,,,,,,,,,,,5031675.21,3084771.4,,67446163.94,23205753.82,,,133843.92,5438586.29,25564143.71,-90440.16,229445.04,,,,,,,,,,,-3929703.61,2049709.58,32461.81,,-1912455.84,17071.88,-1929527.72,-1842141.83,-87385.89,,-1929527.72,-1842141.83,-87385.89,,,,,
1,603232.SH,20190420,20190420,20190331,1,1,-0.02,-0.02,58484785.12,58484785.12,,,,,,,,,,,,,,,,5031675.21,3084771.4,,67446163.94,23205753.82,,,133843.92,5438586.29,25564143.71,-90440.16,229445.04,,,,,,,,,,,-3929703.61,2049709.58,32461.81,,-1912455.84,17071.88,-1929527.72,-1842141.83,-87385.89,,-1929527.72,-1842141.83,-87385.89,-8822373.94,,,,
2,603232.SH,20190420,20190420,20181231,1,1,0.84,0.84,308585449.97,308585449.97,,,,,,,,,,,,,,,,15658776.7,8044112.14,,258984666.07,124814301.21,,,2882209.67,26843266.31,43102283.34,-359244.78,5763631.99,,,,,,,,,,,65777896.63,9675901.77,455756.11,,74998042.29,3071861.31,71926180.98,71799948.76,126232.22,,71926180.98,71799948.76,126232.22,,,,,
3,603232.SH,20190420,20190420,20181231,1,1,0.84,0.84,308585449.97,308585449.97,,,,,,,,,,,,,,,,15658776.7,8044112.14,,258984666.07,124814301.21,,,2882209.67,26843266.31,43102283.34,-359244.78,5763631.99,,,,,,,,,,,65777896.63,9675901.77,455756.11,,74998042.29,3071861.31,71926180.98,71799948.76,126232.22,,71926180.98,71799948.76,126232.22,49759875.15,67924165.28,,,
0,603233.SH,20190430,20190430,20190331,1,1,0.46,0.46,2578495087.21,2578495087.21,,,,,,,,,,,,,,,,1165227.15,,,2338619642.52,1556754686.29,,,16715566.78,649880680.87,106160336.5,5437739.5,3670632.58,,,,,,,,,,,245421022.96,2248202.49,705709.62,,246963515.83,64106166.15,182857349.68,184050335.62,-1192985.94,,182857349.68,184050335.62,-1192985.94,,,,,
1,603233.SH,20190430,20190430,20190331,1,1,0.46,0.46,2578495087.21,2578495087.21,,,,,,,,,,,,,,,,1165227.15,,,2338619642.52,1556754686.29,,,16715566.78,649880680.87,106160336.5,5437739.5,3670632.58,,,,,,,,,,,245421022.96,2248202.49,705709.62,,246963515.83,64106166.15,182857349.68,184050335.62,-1192985.94,,182857349.68,184050335.62,-1192985.94,253389691.86,,,,
2,603233.SH,20190423,20190423,20181231,1,1,1.33,1.33,8859273708.48,8859273708.48,,,,,,,,,,,,,,,,23124151.2,,,8177076201.21,5169796551.72,,,61692460.52,2486828869.16,415080479.27,32011470.29,11170725.98,,,,,,,,,,,718298280.43,8142384.81,6884507.04,,719556158.2,193868223.43,525687934.77,531633897.97,-5945963.2,,525687934.77,531633897.97,-5945963.2,,,,,
3,603233.SH,20190423,20190423,20181231,1,1,1.33,1.33,8859273708.48,8859273708.48,,,,,,,,,,,,,,,,23124151.2,,,8177076201.21,5169796551.72,,,61692460.52,2486828869.16,415080479.27,32011470.29,11170725.98,,,,,,,,,,,718298280.43,8142384.81,6884507.04,,719556158.2,193868223.43,525687934.77,531633897.97,-5945963.2,,525687934.77,531633897.97,-5945963.2,727987496.3,965712875.3,,,
0,603238.SH,20190430,20190430,20190331,1,1,0.13,0.13,248455289.2,248455289.2,,,,,,,,,,,,,,,,513995.87,,,227344401.3,186724244.38,,,2247543.45,16252543.94,10679717.05,2177823.4,1329021.15,,,,,,,,,,,22763157.58,500353.29,548.93,,23262961.94,2778846.58,20484115.36,15062513.55,5421601.81,,20484115.36,15062513.55,5421601.81,,,,,
1,603238.SH,20190430,20190430,20190331,1,1,0.13,0.13,248455289.2,248455289.2,,,,,,,,,,,,,,,,513995.87,,,227344401.3,186724244.38,,,2247543.45,16252543.94,10679717.05,2177823.4,1329021.15,,,,,,,,,,,22763157.58,500353.29,548.93,,23262961.94,2778846.58,20484115.36,15062513.55,5421601.81,,20484115.36,15062513.55,5421601.81,25756006.26,,,,
2,603238.SH,20190418,20190418,20181231,1,1,0.46,0.46,936448249.46,936448249.46,,,,,,,,,,,,,,,,5734574.31,,,871332061.51,715030487.94,,,5978945.92,63969322.3,42785158.75,-4231568.45,10358337.76,,,,,,,,,,,74106346.78,5369906.75,214848.23,,79261405.3,7482662.02,71778743.28,55253835.74,16524907.54,,71778743.28,55253835.74,16524907.54,,,,,
3,603238.SH,20190418,20190418,20181231,1,1,0.46,0.46,936448249.46,936448249.46,,,,,,,,,,,,,,,,5734574.31,,,871332061.51,715030487.94,,,5978945.92,63969322.3,42785158.75,-4231568.45,10358337.76,,,,,,,,,,,74106346.78,5369906.75,214848.23,,79261405.3,7482662.02,71778743.28,55253835.74,16524907.54,,71778743.28,55253835.74,16524907.54,64140204.02,109683608.89,,,
0,603239.SH,20190425,20190425,20190331,1,1,0.1,0.1,156219049.07,156219049.07,,,,,,,,,,,,,,,,480600.0,,,131956298.5,99277251.2,,,1732287.51,12582926.33,9091476.32,-775087.49,2474516.35,,,,,,,,,,,27330223.96,4604722.29,144065.45,,31790880.8,3939645.61,27851235.19,27851235.19,,,27851235.19,27851235.19,,28549052.82,,,,
1,603239.SH,20190416,20190416,20181231,1,1,0.45,0.45,704488763.82,704488763.82,,,,,,,,,,,,,,,,7099073.55,,,580195659.19,426406853.75,,,6751111.74,49668174.61,41218869.93,-1028775.94,23915614.81,,,,,,,,,,,139884620.38,4465834.06,3181824.98,,141168629.46,18754486.15,122414143.31,122414143.31,,,122414143.31,122414143.31,,,,,,
2,603239.SH,20190416,20190416,20181231,1,1,0.45,0.45,704488763.82,704488763.82,,,,,,,,,,,,,,,,7099073.55,,,580195659.19,426406853.75,,,6751111.74,49668174.61,41218869.93,-1028775.94,23915614.81,,,,,,,,,,,139884620.38,4465834.06,3181824.98,,141168629.46,18754486.15,122414143.31,122414143.31,,,122414143.31,122414143.31,,132245951.12,168417900.23,,,
0,603258.SH,20190427,20190427,20190331,1,1,0.17,0.17,135435224.09,135435224.09,,,,,,,,,,,,,,,3210000.0,4480071.71,54573.66,,95560004.8,22627819.66,,,816396.26,25129359.36,25132240.8,-1679306.95,-611478.02,,,,,,,,,,,48976269.52,2774.92,0.53,,48979043.91,8895220.58,40083823.33,40812116.72,-728293.39,-1395452.74,38688370.59,39416663.98,-728293.39,38955309.32,,,,
0,603259.SH,20190430,20190430,20190331,1,1,0.33,0.33,2769465924.23,2769465924.23,,,,,,,,,,,,,,,-134499892.43,211433382.78,181051662.6,,2358635499.63,1713229762.27,,,6054673.84,104804919.14,295017146.34,126154429.05,-189182.08,,,,,,,,,,,506272181.69,282333.65,3237017.0,,503317498.34,89775549.58,413541948.76,386478627.69,27063321.07,19905067.59,433447016.35,401753826.66,31693189.69,557139585.55,,,,
0,603260.SH,20190430,20190430,20190331,1,1,0.6,0.6,2441933658.58,2441933658.58,,,,,,,,,,,,,,,,,,,2006421562.87,1693133907.84,,,61682339.36,114404188.52,37653524.57,67735163.15,-2113889.71,,,,,,,,,,,506105169.46,2276233.07,2486666.96,,505894735.57,100032912.91,405861822.66,402317325.76,3544496.9,-159032.73,405702789.93,402158293.03,3544496.9,571726442.9,,,,
1,603260.SH,20190423,20190423,20181231,1,1,4.19,4.19,11076410224.91,11076410224.91,,,,,,,,,,,,,,,,8041004.52,-60537.64,,7905471802.22,6552722783.1,,,241013502.82,489432308.3,203766932.72,192890339.02,20320548.85,,,,,,,,,,,3304036483.61,14181136.42,12311434.6,,3305906185.43,454309411.25,2851596774.18,2805177399.57,46419374.61,66638.13,2851663412.31,2805244037.7,46419374.61,3488856165.84,4225195384.26,,,
0,603266.SH,20190430,20190430,20190331,1,1,0.08,0.08,201773769.85,201773769.85,,,,,,,,,,,,,,,-65226.35,751217.29,-8678.6,,188719666.84,153073478.72,,,1412378.69,8362099.05,17546081.37,702680.66,-1476416.0,,,,,,,,,,,14472900.84,37452.42,11571.68,,14498781.58,2447068.54,12051713.04,11401191.73,650521.31,,12051713.04,11401191.73,650521.31,13017293.56,,,,
1,603266.SH,20190423,20190423,20181231,1,1,0.48,0.48,926610535.95,926610535.95,,,,,,,,,,,,,,,,4953142.03,225508.1,,855713538.82,690001192.25,,,5764863.18,38765149.82,74544910.51,-2756318.38,5344040.11,,,,,,,,,,,83423508.86,540168.36,214191.67,,83749485.55,12142082.47,71607403.08,67173806.3,4433596.78,524993.9,72132396.98,67698800.2,4433596.78,,,,,
2,603266.SH,20190423,20190423,20181231,1,1,0.48,0.48,926610535.95,926610535.95,,,,,,,,,,,,,,,,4953142.03,225508.1,,855713538.82,690001192.25,,,5764863.18,38765149.82,74544910.51,-2756318.38,5344040.11,,,,,,,,,,,83423508.86,540168.36,214191.67,,83749485.55,12142082.47,71607403.08,67173806.3,4433596.78,524993.9,72132396.98,67698800.2,4433596.78,75179030.47,118246877.15,,,
0,603267.SH,20190422,20190422,20181231,1,1,1.76,1.76,923430908.2,923430908.2,,,,,,,,,,,,,,,,,,,677977403.53,449647459.5,,,10634923.49,69970270.2,75721429.32,11698298.94,30571428.44,,,,,,,,,,,258531141.33,3032804.43,290134.85,,261273810.91,42911122.4,218362688.51,218362688.51,,,218362688.51,218362688.51,,,,,,
1,603267.SH,20190422,20190422,20181231,1,1,1.76,1.76,923430908.2,923430908.2,,,,,,,,,,,,,,,,,,,677977403.53,449647459.5,,,10634923.49,69970270.2,75721429.32,11698298.94,30571428.44,,,,,,,,,,,258531141.33,3032804.43,290134.85,,261273810.91,42911122.4,218362688.51,218362688.51,,,218362688.51,218362688.51,,270229440.27,287890959.39,,,
2,603267.SH,20190422,20190422,20171231,1,1,0.98,0.98,736667970.2,736667970.2,,,,,,,,,,,,,,,,,,,606002047.82,421512884.29,,,8433514.68,61242722.44,68059690.19,17641419.49,6301825.57,,,,,,,,,,,140491336.79,7456472.81,358092.91,,147589716.69,25576892.51,122012824.18,122012824.18,,,122012824.18,122012824.18,,,,,,
3,603267.SH,20190422,20190422,20171231,1,1,0.98,0.98,736667970.2,736667970.2,,,,,,,,,,,,,,,,,,,606002047.82,421512884.29,,,8433514.68,61242722.44,68059690.19,17641419.49,6301825.57,,,,,,,,,,,140491336.79,7456472.81,358092.91,,147589716.69,25576892.51,122012824.18,122012824.18,,,122012824.18,122012824.18,,158016194.86,175028976.11,,,
4,603267.SH,20190422,20190422,20161231,1,1,0.98,0.98,652062732.29,652062732.29,,,,,,,,,,,,,,,,,,,516704714.92,330816986.81,,,9012953.0,58821775.02,62000958.72,24418725.05,8657173.39,,,,,,,,,,,135358017.37,5301114.38,22032.03,,140637099.72,22723796.24,117913303.48,117913303.48,,,117913303.48,117913303.48,,159776742.42,175525131.44,,,
0,603268.SH,20190427,20190427,20190331,1,1,0.09,0.09,136386520.22,136386520.22,,,,,,,,,,,,,,,,73471.96,,,118787167.43,85498964.18,,,1091187.12,9069351.64,14705780.26,6375105.13,-785672.03,,,,,,,,,,,18225940.41,2874.24,67103.9,,18161710.75,1602159.66,16559551.09,11652808.0,4906743.09,,16559551.09,11652808.0,4906743.09,,,,,
1,603268.SH,20190427,20190427,20190331,1,1,0.09,0.09,136386520.22,136386520.22,,,,,,,,,,,,,,,,73471.96,,,118787167.43,85498964.18,,,1091187.12,9069351.64,14705780.26,6375105.13,-785672.03,,,,,,,,,,,18225940.41,2874.24,67103.9,,18161710.75,1602159.66,16559551.09,11652808.0,4906743.09,,16559551.09,11652808.0,4906743.09,23741901.55,,,,
2,603268.SH,20190409,20190409,20181231,1,1,0.3,0.3,591024458.51,591024458.51,,,,,,,,,,,,,,,-978532.48,6909043.92,6423633.49,,541749608.58,368807517.29,,,8506629.84,46905722.13,60557568.29,17870009.05,8085424.12,,,,,,,,,,,59524588.46,763259.16,1969806.62,,58318041.0,3254969.68,55063071.32,37625774.28,17437297.04,,55063071.32,37625774.28,17437297.04,77857060.21,114457284.6,,,
0,603269.SH,20190429,20190429,20190331,1,1,0.07,0.07,121944951.22,121944951.22,,,,,,,,,,,,,,,383802.75,674018.35,,,116193851.97,84960240.77,,,1136817.79,13030555.02,12600732.42,1975362.2,,,,,,,,,,,,9271994.49,1084.04,772.16,,9272306.37,3280988.8,5991317.57,6778763.8,-787446.23,,,,,,,,,
1,603269.SH,20190429,20190429,20190331,1,1,0.07,0.07,121944951.22,121944951.22,,,,,,,,,,,,,,,383802.75,674018.35,,,116193851.97,84960240.77,,,1136817.79,13030555.02,12600732.42,1975362.2,,,,,,,,,,,,9271994.49,1084.04,772.16,,9272306.37,3280988.8,5991317.57,6778763.8,-787446.23,,,,,10189535.59,,,,
2,603269.SH,20190410,20190410,20181231,1,1,0.36,0.36,603746269.82,603746269.82,,,,,,,,,,,,,,,-349686.95,8490335.18,6046441.8,,569203016.74,426085581.25,,,5927625.16,54448139.9,45517273.58,2351805.39,20417437.09,,,,,,,,,,,48704303.11,429035.95,1189258.98,,47944080.08,14381286.82,33562793.26,33187722.33,375070.93,1503162.62,35065955.88,34582486.53,483469.35,42915460.27,55166849.8,,,
0,603277.SH,20190426,20190426,20190331,1,1,0.14,0.14,352559132.78,352559132.78,,,,,,,,,,,,,,,5607000.0,12031121.11,,,302815996.03,194430585.91,,,4741868.45,58620313.2,29931395.61,6796226.3,1858606.46,,,,,,,,,,,68985037.88,55806.5,33053.46,,69007790.92,11419317.2,57588473.72,57588473.72,,1388705.38,58977179.1,58977179.1,,,,,,
1,603277.SH,20190426,20190426,20190331,1,1,0.14,0.14,352559132.78,352559132.78,,,,,,,,,,,,,,,5607000.0,12031121.11,,,302815996.03,194430585.91,,,4741868.45,58620313.2,29931395.61,6796226.3,1858606.46,,,,,,,,,,,68985037.88,55806.5,33053.46,,69007790.92,11419317.2,57588473.72,57588473.72,,1388705.38,58977179.1,58977179.1,,60003320.22,,,,
2,603277.SH,20190426,20190426,20181231,1,1,0.62,0.62,1485516786.41,1485516786.41,,,,,,,,,,,,,,,-239000.0,49760278.49,,,1243627470.79,849184349.08,,,14617113.38,242643411.45,95288467.67,-14176577.9,10733512.9,,,,,,,,,,,296991502.18,515964.48,433276.92,,297074189.74,48724654.33,248349535.41,248349535.41,,1360238.43,249709773.84,249709773.84,,233245110.91,264542833.76,,,
0,603278.SH,20190416,20190416,20190331,1,1,0.2,0.2,605525637.79,605525637.79,,,,,,,,,,,,,,,-16520.0,240751.6,,,565916923.97,523039421.82,,,2128081.68,16464909.03,7651425.87,3380227.69,4939398.75,,,,,,,,,,,48219827.21,33670.15,45253.81,,48208243.55,5585687.85,42622555.7,42622555.7,,,42622555.7,42622555.7,,,,,,
1,603278.SH,20190416,20190416,20190331,1,1,0.2,0.2,605525637.79,605525637.79,,,,,,,,,,,,,,,-16520.0,240751.6,,,565916923.97,523039421.82,,,2128081.68,16464909.03,7651425.87,3380227.69,4939398.75,,,,,,,,,,,48219827.21,33670.15,45253.81,,48208243.55,5585687.85,42622555.7,42622555.7,,,42622555.7,42622555.7,,56315222.05,,,,
0,603279.SH,20190430,20190430,20190331,1,1,0.26,0.26,811781323.51,811781323.51,,,,,,,,,,,,,,,,,,,692027676.24,560227011.04,,,14889277.65,81858627.98,23068743.18,848719.94,-1310429.07,,,,,,,,,,,121261353.45,4280844.74,73800.0,,125468398.19,31406969.12,94061429.07,94061429.07,,,94061429.07,94061429.07,,,,,,
0,603283.SH,20190425,20190425,20190331,1,1,0.22,0.22,265320483.79,265320483.79,,,,,,,,,,,,,,,,276629.94,,,226748170.07,137991596.81,,,5716262.74,31057445.73,21260357.51,6081029.11,-6188223.97,,,,,,,,,,,42108837.34,21141.72,59485.51,,42070493.55,3937831.35,38132662.2,36576719.67,1555942.53,,38132662.2,36576719.67,1555942.53,,,,,
1,603283.SH,20190425,20190425,20190331,1,1,0.22,0.22,265320483.79,265320483.79,,,,,,,,,,,,,,,,276629.94,,,226748170.07,137991596.81,,,5716262.74,31057445.73,21260357.51,6081029.11,-6188223.97,,,,,,,,,,,42108837.34,21141.72,59485.51,,42070493.55,3937831.35,38132662.2,36576719.67,1555942.53,,38132662.2,36576719.67,1555942.53,41719509.39,,,,
2,603283.SH,20190419,20190419,20181231,1,1,0.75,0.75,904386416.95,904386416.95,,,,,,,,,,,,,,,,6905194.89,,,821201115.09,472262548.55,,,13888806.71,128302698.44,78253510.65,14710452.81,10877230.25,,,,,,,,,,,99414142.84,27210139.02,301753.95,,126322527.91,5054940.98,121267586.93,121038085.0,229501.93,,121267586.93,121038085.0,229501.93,,,,,
3,603283.SH,20190419,20190419,20181231,1,1,0.75,0.75,904386416.95,904386416.95,,,,,,,,,,,,,,,,6905194.89,,,821201115.09,472262548.55,,,13888806.71,128302698.44,78253510.65,14710452.81,10877230.25,,,,,,,,,,,99414142.84,27210139.02,301753.95,,126322527.91,5054940.98,121267586.93,121038085.0,229501.93,,121267586.93,121038085.0,229501.93,107507774.95,125064825.01,,,
0,603286.SH,20190427,20190427,20190331,1,1,0.06,0.06,83579632.68,83579632.68,,,,,,,,,,,,,,,,,,,77424755.32,59930888.32,,,838196.28,2543943.95,8736722.43,465078.98,-486011.76,,,,,,,,,,,6275986.27,,100000.0,,6175986.27,788578.31,5387407.96,5387407.96,,,5387407.96,5387407.96,,,,,,
1,603286.SH,20190427,20190427,20190331,1,1,0.06,0.06,83579632.68,83579632.68,,,,,,,,,,,,,,,,,,,77424755.32,59930888.32,,,838196.28,2543943.95,8736722.43,465078.98,-486011.76,,,,,,,,,,,6275986.27,,100000.0,,6175986.27,788578.31,5387407.96,5387407.96,,,5387407.96,5387407.96,,6288918.63,,,,
2,603286.SH,20190427,20190427,20181231,1,1,0.25,0.25,356179930.3,356179930.3,,,,,,,,,,,,,,,,1065181.81,,,337464549.29,262969783.69,,,3315533.78,14650042.09,33805573.9,1273848.95,1331642.47,,,,,,,,,,,24860971.3,229182.23,331515.83,,24758637.7,2670951.86,22087685.84,22087685.84,,,22087685.84,22087685.84,,25091418.48,49754310.04,,,
0,603288.SH,20190426,20190426,20190331,1,1,0.55,0.55,5490145323.69,5490145323.69,,,,,,,,,,,,,,,42391506.85,37675507.58,,,3820994024.07,2976910748.69,,,72419506.75,660317015.93,63441017.3,-78421563.23,,,,,,,,,,,,1774449372.22,372603.71,,,1774821975.93,297177457.61,1477644518.32,1477138223.72,506294.6,,1477644518.32,1477138223.72,506294.6,,,,,
1,603288.SH,20190426,20190426,20190331,1,1,0.55,0.55,5490145323.69,5490145323.69,,,,,,,,,,,,,,,42391506.85,37675507.58,,,3820994024.07,2976910748.69,,,72419506.75,660317015.93,63441017.3,-78421563.23,,,,,,,,,,,,1774449372.22,372603.71,,,1774821975.93,297177457.61,1477644518.32,1477138223.72,506294.6,,1477644518.32,1477138223.72,506294.6,1619085458.44,,,,
0,603289.SH,20190423,20190423,20190331,1,1,0.09,0.09,180538135.91,180538135.91,,,,,,,,,,,,,,,2009500.0,631196.89,383221.54,,154556244.94,125617569.98,,,1442869.4,10029361.32,7215154.9,2059253.58,-282144.05,,,,,,,,,,,29557921.87,,,,29557921.87,4303540.75,25254381.12,25254381.12,,-13740.04,25240641.08,25240641.08,,,,,,
1,603289.SH,20190423,20190423,20190331,1,1,0.09,0.09,180538135.91,180538135.91,,,,,,,,,,,,,,,2009500.0,631196.89,383221.54,,154556244.94,125617569.98,,,1442869.4,10029361.32,7215154.9,2059253.58,-282144.05,,,,,,,,,,,29557921.87,,,,29557921.87,4303540.75,25254381.12,25254381.12,,-13740.04,25240641.08,25240641.08,,28694873.25,,,,
2,603289.SH,20190412,20190412,20181231,1,1,0.38,0.38,792342286.51,792342286.51,,,,,,,,,,,,,,,-957000.0,3121044.43,-709307.23,,682340922.17,563259559.93,,,7558879.54,66623343.26,23748459.82,-15846553.29,1123090.28,,,,,,,,,,,119161342.35,210014.74,4280042.84,,115091314.25,14518811.01,100572503.24,100572503.24,,2517.99,100575021.23,100575021.23,,,,,,
3,603289.SH,20190412,20190412,20181231,1,1,0.38,0.38,792342286.51,792342286.51,,,,,,,,,,,,,,,-957000.0,3121044.43,-709307.23,,682340922.17,563259559.93,,,7558879.54,66623343.26,23748459.82,-15846553.29,1123090.28,,,,,,,,,,,119161342.35,210014.74,4280042.84,,115091314.25,14518811.01,100572503.24,100572503.24,,2517.99,100575021.23,100575021.23,,101144324.55,120435947.62,,,
0,603297.SH,20190426,20190426,20190331,1,1,0.31,0.31,117861502.07,117861502.07,,,,,,,,,,,,,,,-435466.25,5399939.28,1011375.94,,94092677.12,69662195.64,,,1584107.8,6490951.6,5891052.61,2757555.43,-230268.77,,,,,,,,,,,29617132.49,9807.0,437.0,,29626502.49,3815180.05,25811322.44,25811322.44,,-95991.3,25715331.14,25715331.14,,,,,,
1,603297.SH,20190426,20190426,20190331,1,1,0.31,0.31,117861502.07,117861502.07,,,,,,,,,,,,,,,-435466.25,5399939.28,1011375.94,,94092677.12,69662195.64,,,1584107.8,6490951.6,5891052.61,2757555.43,-230268.77,,,,,,,,,,,29617132.49,9807.0,437.0,,29626502.49,3815180.05,25811322.44,25811322.44,,-95991.3,25715331.14,25715331.14,,27095729.22,,,,
2,603297.SH,20190426,20190426,20181231,1,1,1.79,1.79,561286304.5,561286304.5,,,,,,,,,,,,,,,3410741.25,5038179.37,4580024.9,,446803693.24,336624230.88,,,7264755.55,35539627.46,27521386.52,-6576240.52,3791019.59,,,,,,,,,,,140268671.97,56272.7,202657.42,,140122287.25,18279645.85,121842641.4,121842641.4,,198005.71,122040647.11,122040647.11,,125733343.04,140958143.59,,,
3,603297.SH,20190426,20190426,20180331,1,1,0.38,0.38,126887493.61,126887493.61,,,,,,,,,,,,,,,,476271.66,225942.19,,101439168.79,77154900.24,,,1806289.26,6821536.35,6167006.05,2870699.73,453176.47,,,,,,,,,,,27484912.81,,1674.0,,27483238.81,3447554.08,24035684.73,24035684.73,,-230010.16,23805674.57,23805674.57,,,,,,
4,603297.SH,20190426,20190426,20180331,1,1,0.38,0.38,126887493.61,126887493.61,,,,,,,,,,,,,,,,476271.66,225942.19,,101439168.79,77154900.24,,,1806289.26,6821536.35,6167006.05,2870699.73,453176.47,,,,,,,,,,,27484912.81,,1674.0,,27483238.81,3447554.08,24035684.73,24035684.73,,-230010.16,23805674.57,23805674.57,,30335440.26,,,,
0,603298.SH,20190425,20190425,20190331,1,1,0.23,0.23,2215386919.38,2215386919.38,,,,,,,,,,,,,,,,27651687.49,4607189.9,,2061560400.83,1765685072.95,,,10280764.17,119939756.32,63868042.49,2275256.45,13130170.44,,,,,,,,,,,182525978.76,131313.36,429822.7,,182227469.42,27662597.7,154564871.72,144737445.29,9827426.43,-114846.5,154450025.22,144622598.79,9827426.43,,,,,
1,603298.SH,20190425,20190425,20190331,1,1,0.23,0.23,2215386919.38,2215386919.38,,,,,,,,,,,,,,,,27651687.49,4607189.9,,2061560400.83,1765685072.95,,,10280764.17,119939756.32,63868042.49,2275256.45,13130170.44,,,,,,,,,,,182525978.76,131313.36,429822.7,,182227469.42,27662597.7,154564871.72,144737445.29,9827426.43,-114846.5,154450025.22,144622598.79,9827426.43,170426334.48,,,,
2,603298.SH,20190420,20190420,20181231,1,1,0.88,0.88,8442621588.89,8442621588.89,,,,,,,,,,,,,,,,96598733.16,14036801.89,,7830929550.38,6704932002.96,,,47693979.65,492498099.34,271413675.73,-14669405.06,24587336.68,,,,,,,,,,,715581870.2,12029083.77,2262510.1,,725348443.87,113206001.36,612142442.51,546548526.9,65593915.61,54673.46,612197115.97,546636630.92,65560485.05,603287499.52,712833040.2,,,
