,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
1,600847.SH,20191031,20191031,20190930,1,1,,,316443443.92,810989.91,,,,,,,,,,,,6042221.21,323296655.04,256672822.61,29088549.83,27887278.85,,,,,,12857397.05,326506048.34,-3209393.3,,,,,,,940227.95,,,,,940227.95,-940227.95,,,,,-27725775.42,,,,,,,,-4149621.25,24380972.12,20231350.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600848.SH,20191029,20191029,20190930,1,1,,,2361711509.0,,,,,,,,,,,,,358444304.61,2720155813.61,4758917993.37,229459979.01,1077479881.42,,,,,,331301718.7,6397159572.5,-3677003758.89,311214283.49,1480000000.0,10698123.28,4054429.0,,1805966835.77,7709882.49,1480000001.0,,,,1487709883.49,318256952.28,8399689448.75,,2465960.47,8742315409.22,,4870741844.69,507094333.3,,12608631.4,5390444809.39,3351870599.83,52858.6,-6823348.18,3270542403.1,3263719054.92,340160000.0,340160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600848.SH,20191029,20191029,20190930,1,1,,,2361711509.0,,,,,,,,,,,,,358444304.61,2720155813.61,4758917993.37,229459979.01,1077479881.42,,,,,,331301718.7,6397159572.5,-3677003758.89,311214283.49,1480000000.0,10698123.28,4054429.0,,1805966835.77,7709882.49,1480000001.0,,,,1487709883.49,318256952.28,8399689448.75,,2465960.47,8742315409.22,-1352510974.7804,4870741844.69,507094333.3,,12608631.4,5390444809.39,3351870599.83,52858.6,-6823348.18,3270542403.1,3263719054.92,340160000.0,340160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600850.SH,20191019,20191019,20190930,1,1,,,6403368369.21,7251515.26,,,,,,,,,,,,69477247.89,6480097132.36,5533322150.55,530622259.07,318049468.29,,,,,,166945490.55,6548939368.46,-68842236.1,,,,337048.3,,337048.3,29268871.04,5000000.0,,,,34268871.04,-33931822.74,40500000.0,,,76044738.03,-108917573.235,98000000.0,156051311.42,,,254051311.42,-178006573.39,4967727.33,-275812904.9,1366082608.17,1090269703.27,35544738.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600851.SH,20191028,20191028,20190930,1,1,,,1073321448.87,14070349.34,,,,,,,,,,,,48565544.31,1135957342.52,723906762.02,155835540.82,89826651.65,,,,,,269647122.19,1239216076.68,-103258734.16,,130631819.39,71274812.82,82485270.31,,284391902.52,103489490.28,61656428.87,10000000.0,,,175145919.15,109245983.37,80000000.0,,,80500000.0,-141929775.2859,117735882.0,64534588.61,7487092.0,,182270470.61,-101770470.61,2925614.77,-92857606.63,334745903.83,241888297.2,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600853.SH,20191031,20191031,20190930,1,1,,,6519712151.95,,,,,,,,,,,,,195962625.18,6715674777.13,6891408141.63,465310854.98,211064024.5,,,,,,286350375.08,7854133396.19,-1138458619.06,,,,3583297.91,17520911.01,21104208.92,56191874.22,151088884.0,23725701.63,,,231006459.85,-209902250.93,5206850796.36,,155000000.0,5461051596.36,,3877191208.3,197749324.64,,25978882.05,4100919414.99,1360132181.37,,11771311.38,1754160839.33,1765932150.71,99200800.0,69200800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600853.SH,20191031,20191031,20190930,1,1,,,6519712151.95,,,,,,,,,,,,,195962625.18,6715674777.13,6891408141.63,465310854.98,211064024.5,,,,,,286350375.08,7854133396.19,-1138458619.06,,,,3583297.91,17520911.01,21104208.92,56191874.22,151088884.0,23725701.63,,,231006459.85,-209902250.93,5206850796.36,,155000000.0,5461051596.36,-252738423.9215,3877191208.3,197749324.64,,25978882.05,4100919414.99,1360132181.37,,11771311.38,1754160839.33,1765932150.71,99200800.0,69200800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600854.SH,20191031,20191031,20190930,1,1,,,162537464.69,449518.56,,,,,,,,,,,,20918442.54,183905425.79,43548552.35,12024336.87,24496969.58,,,,,,46668557.84,126738416.64,57167009.15,,,53100809.37,3318.58,,53104127.95,32897.35,,,,,32897.35,53071230.6,,,,,50165479.6375,100000000.0,41705675.94,8593719.22,,141705675.94,-141705675.94,,-31467436.19,498355098.52,466887662.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600854.SH,20191031,20191031,20190930,1,1,,,162537464.69,449518.56,,,,,,,,,,,,20918442.54,183905425.79,43548552.35,12024336.87,24496969.58,,,,,,46668557.84,126738416.64,57167009.15,,,53100809.37,3318.58,,53104127.95,32897.35,,,,,32897.35,53071230.6,,,,,,100000000.0,41705675.94,,,141705675.94,-141705675.94,,-31467436.19,498355098.52,466887662.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600855.SH,20191029,20191029,20190930,1,1,,,1229501162.66,16635.42,,,,,,,,,,,,254051016.76,1483568814.84,1098892108.24,255161093.27,61807444.96,,,,,,335946658.54,1751807305.01,-268238490.17,,,,28651.0,,28651.0,4701546.43,,,,,4701546.43,-4672895.43,84884702.18,,,114884702.18,,88331372.92,23992283.76,,,112323656.68,2561045.5,12478.32,-270337861.78,610673675.27,340335813.49,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600855.SH,20191029,20191029,20190930,1,1,,,1229501162.66,16635.42,,,,,,,,,,,,254051016.76,1483568814.84,1098892108.24,255161093.27,61807444.96,,,,,,335946658.54,1751807305.01,-268238490.17,,,,28651.0,,28651.0,4701546.43,,,,,4701546.43,-4672895.43,84884702.18,,,114884702.18,-275875520.1234,88331372.92,23992283.76,,,112323656.68,2561045.5,12478.32,-270337861.78,610673675.27,340335813.49,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600856.SH,20191028,20191028,20190930,1,1,,,787864285.78,1140804.35,,,,,,,,,,,,186038548.82,975043638.95,677522202.73,94193257.37,9428495.34,,,,,,179164296.37,960308251.81,14735387.14,,,,17087303.76,8974760.15,26062063.91,690479336.84,,,,,690479336.84,-664417272.93,22000000.0,,745210003.86,767210003.86,-131865289.36,77945011.31,95651382.45,,1919333.77,175515727.53,591694276.33,1224241.51,-56763367.95,122194501.88,65431133.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600856.SH,20191028,20191028,20190930,1,1,,,787864285.78,1140804.35,,,,,,,,,,,,186038548.82,975043638.95,677522202.73,94193257.37,9428495.34,,,,,,179164296.37,960308251.81,14735387.14,,,,17087303.76,8974760.15,26062063.91,690479336.84,,,,,690479336.84,-664417272.93,22000000.0,,745210003.86,767210003.86,,77945011.31,95651382.45,,1919333.77,175515727.53,591694276.33,1224241.51,-56763367.95,122194501.88,65431133.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600857.SH,20191029,20191029,20190930,1,1,,,786170982.72,,,,,,,,,,,,,8247007.37,794417990.09,710847629.37,37511301.41,21928147.19,,,,,,18472258.15,788759336.12,5658653.97,,523900000.0,20588676.36,111971.56,,544600647.92,6016471.59,582000000.0,,,,588016471.59,-43415823.67,,,,,-66638344.4444,,,,,,,,-37757169.7,98231184.52,60474014.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600857.SH,20191029,20191029,20190930,1,1,,,786170982.72,,,,,,,,,,,,,8247007.37,794417990.09,710847629.37,37511301.41,21928147.19,,,,,,18472258.15,788759336.12,5658653.97,,523900000.0,20588676.36,111971.56,,544600647.92,6016471.59,582000000.0,,,,588016471.59,-43415823.67,,,,,,,,,,,,,-37757169.7,98231184.52,60474014.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600858.SH,20191029,20191029,20190930,1,1,,,10177604691.62,,,,,,,,,,,,,120099278.5,10297703970.12,7971654348.74,620329661.59,303644149.47,,,,,,665863550.23,9561491710.03,736212260.09,,,5256816.36,918061.3,-157.3,6174720.36,135846077.79,,,,,135846077.79,-129671357.43,2989400000.0,,1188386326.27,4177786326.27,,2398741935.48,145117896.46,,1397011532.95,3940871364.89,236914961.38,,843455864.04,1689337061.32,2532792925.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600858.SH,20191029,20191029,20190930,1,1,,,10177604691.62,,,,,,,,,,,,,120099278.5,10297703970.12,7971654348.74,620329661.59,303644149.47,,,,,,665863550.23,9561491710.03,736212260.09,,,5256816.36,918061.3,-157.3,6174720.36,135846077.79,,,,,135846077.79,-129671357.43,2989400000.0,,1188386326.27,4177786326.27,-369029370.0089,2398741935.48,145117896.46,,1397011532.95,3940871364.89,236914961.38,,843455864.04,1689337061.32,2532792925.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600859.SH,20191030,20191030,20190930,1,1,,,21640714317.54,,,,,,,,,,,,,329704133.21,21970418450.75,17452737753.68,973421740.9,958126472.81,,,,,,1735709787.62,21119995755.01,850422695.74,581175468.85,971125.15,26439382.7,6925183.2,,615511159.9,367432926.99,,37773686.79,667070000.0,,1072276613.78,-456765453.88,4071652421.54,,48008492.0,4145660913.54,,1015864000.0,458435332.67,,107098694.99,1581398027.66,2564262885.88,2173262.14,2960093389.88,6950008595.97,9910101985.85,26000000.0,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600859.SH,20191030,20191030,20190930,1,1,,,21640714317.54,,,,,,,,,,,,,329704133.21,21970418450.75,17452737753.68,973421740.9,958126472.81,,,,,,1735709787.62,21119995755.01,850422695.74,581175468.85,971125.15,26439382.7,6925183.2,,615511159.9,367432926.99,,37773686.79,667070000.0,,1072276613.78,-456765453.88,4071652421.54,,48008492.0,4145660913.54,126735538.2497,1015864000.0,458435332.67,13965000.0,107098694.99,1581398027.66,2564262885.88,2173262.14,2960093389.88,6950008595.97,9910101985.85,26000000.0,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600860.SH,20191031,20191031,20190930,1,1,,,789803833.72,25889838.11,,,,,,,,,,,,30495654.29,846189326.12,490897123.37,153227175.79,34206953.05,,,,,,121101663.0,799432915.21,46756410.91,,,,,,,16884368.77,,,,,16884368.77,-16884368.77,225876365.5,,12000000.0,237876365.5,,191499893.26,11144162.35,,,202644055.61,35232309.89,-5417.66,65098934.37,46662121.34,111761055.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600860.SH,20191031,20191031,20190930,1,1,,,789803833.72,25889838.11,,,,,,,,,,,,30495654.29,846189326.12,490897123.37,153227175.79,34206953.05,,,,,,121101663.0,799432915.21,46756410.91,,,,,,,16884368.77,,,,,16884368.77,-16884368.77,225876365.5,,12000000.0,237876365.5,-58079968.88,191499893.26,11144162.35,,,202644055.61,35232309.89,-5417.66,65098934.37,46662121.34,111761055.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600861.SH,20191031,20191031,20190930,1,1,,,1552055502.92,,,,,,,,,,,,,93665868.4,1645721371.32,1167424694.06,134641925.19,146930692.3,,,,,,193410215.09,1642407526.64,3313844.68,2635348.9,,48226.64,18599738.79,,21283314.33,72307299.19,,,,,72307299.19,-51023984.86,387144822.99,,,414930853.99,,443132336.29,35149304.95,,2239901.01,480521542.25,-65590688.26,9.36,-113300819.08,450214999.71,336914180.63,27786031.0,27786031.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600861.SH,20191031,20191031,20190930,1,1,,,1552055502.92,,,,,,,,,,,,,93665868.4,1645721371.32,1167424694.06,134641925.19,146930692.3,,,,,,193410215.09,1642407526.64,3313844.68,2635348.9,,48226.64,18599738.79,,21283314.33,72307299.19,,,,,72307299.19,-51023984.86,387144822.99,,,414930853.99,-224272484.3643,443132336.29,35149304.95,,2239901.01,480521542.25,-65590688.26,9.36,-113300819.08,450214999.71,336914180.63,27786031.0,27786031.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600862.SH,20191029,20191029,20190930,1,1,,,1749908707.55,43397677.44,,,,,,,,,,,,392061141.0,2185367525.99,1001362949.9,207050876.5,290866935.19,,,,,,315933646.09,1815214407.68,370153118.31,19625430.6,9000000.0,,1253182.0,,29878612.6,94105569.97,,,23086.0,,94128655.97,-64250043.37,550000000.0,,,550000000.0,,475017521.48,205094981.71,,,680112503.19,-130112503.19,-25808.61,175764763.14,917286344.74,1093051107.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600862.SH,20191029,20191029,20190930,1,1,,,1749908707.55,43397677.44,,,,,,,,,,,,392061141.0,2185367525.99,1001362949.9,207050876.5,290866935.19,,,,,,315933646.09,1815214407.68,370153118.31,19625430.6,9000000.0,,1253182.0,,29878612.6,94105569.97,,,23086.0,,94128655.97,-64250043.37,550000000.0,,,550000000.0,10540275.3742,475017521.48,205094981.71,,,680112503.19,-130112503.19,-25808.61,175764763.14,917286344.74,1093051107.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600863.SH,20191029,20191029,20190930,1,1,,,9214883039.89,10404368.68,,,,,,,,,,,,132224096.42,9357511504.99,3706248656.45,963577943.63,1433013095.51,,,,,,210541498.66,6313381194.25,3044130310.74,,,115604323.56,-1100.0,,115603223.56,2073307607.9,,,929886.73,,2074237494.63,-1958634271.07,7384637658.92,,,7543637658.92,-1166444247.8291,6810462591.45,1527271153.24,241415827.31,6349741.74,8344083486.43,-800445827.51,,285050212.16,496422080.53,781472292.69,159000000.0,159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600863.SH,20191029,20191029,20190930,1,1,,,9214883039.89,10404368.68,,,,,,,,,,,,132224096.42,9357511504.99,3706248656.45,963577943.63,1433013095.51,,,,,,210541498.66,6313381194.25,3044130310.74,,,115604323.56,-1100.0,,115603223.56,2073307607.9,,,929886.73,,2074237494.63,-1958634271.07,7384637658.92,,,7543637658.92,,6810462591.45,1527271153.24,,6349741.74,8344083486.43,-800445827.51,,285050212.16,496422080.53,781472292.69,159000000.0,159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600864.SH,20191024,20191024,20190930,1,1,,,370452274.14,27241881.86,,,,,,,,1459408137.2,,180000000.0,418405561.5,595619961.09,5167042952.47,533570739.62,703729381.72,369107875.92,,,,332313051.29,,792476594.12,2731197642.67,2435845309.8,,1141870277.39,42145914.98,2592174.6,,1186608366.97,122381158.81,1138252847.52,,,,1260634006.33,-74025639.36,4384690000.0,,933982972.6,5318672972.6,-6044651055.5761,5241580000.0,454723207.89,,68146517.95,5764449725.84,-445776753.24,,1916042917.2,6263534227.03,8179577144.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600865.SH,20191030,20191030,20190930,1,1,,,629358591.32,156.2,,,,,,,,,,,,76548512.87,705907260.39,511911488.96,28885828.24,45784468.05,,,,,,38311669.8,624893455.05,81013805.34,33000000.0,1571497337.18,53537895.11,,,1658035232.29,31652112.46,1658705091.86,,,,1690357204.32,-32321972.03,21000000.0,,,21000000.0,,21000000.0,75262654.0,,,96262654.0,-75262654.0,,-26570820.69,238786438.63,212215617.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600865.SH,20191030,20191030,20190930,1,1,,,629358591.32,156.2,,,,,,,,,,,,76548512.87,705907260.39,511911488.96,28885828.24,45784468.05,,,,,,38311669.8,624893455.05,81013805.34,33000000.0,1571497337.18,53537895.11,,,1658035232.29,31652112.46,1658705091.86,,,,1690357204.32,-32321972.03,21000000.0,,,21000000.0,-159645219.182,21000000.0,75262654.0,,,96262654.0,-75262654.0,,-26570820.69,238786438.63,212215617.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600866.SH,20191022,20191022,20190930,1,1,,,687351681.1,4892660.38,,,,,,,,,,,,19498180.67,711742522.15,301065871.71,143222026.93,56563262.08,,,,,,31145098.09,531996258.81,179746263.34,,,928512.0,,,928512.0,83272234.93,,115538089.14,,,198810324.07,-197881812.07,171000000.0,,,330202498.46,-57760557.4374,172200000.0,10301832.94,,,182501832.94,147700665.52,,129565116.79,97679863.95,227244980.74,159202498.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600867.SH,20191023,20191023,20190930,1,1,,,1961430971.7,,,,,,,,,,,,,123610772.94,2085041744.64,299800521.58,148509905.04,163453247.28,,,,,,525851979.39,1137615653.29,947426091.35,,504900000.0,16799972.81,24020.0,,521723992.81,239109309.85,406000000.0,,,,645109309.85,-123385317.04,400000000.0,,,400000000.0,641550231.0974,730000000.0,421464683.35,,239187.27,1151703870.62,-751703870.62,8.09,72336911.78,251664663.83,324001575.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600868.SH,20191029,20191029,20190930,1,1,,,273646330.38,,,,,,,,,,,,,3562000.05,277208330.43,14127641.76,59912983.51,31806157.58,,,,,,14494220.44,120341003.29,156867327.14,,147032423.43,1335180.0,452079.54,,148819682.97,24984411.15,266403176.2,,,,291387587.35,-142567904.38,,,429590.87,429590.87,,,7592339.71,,,7592339.71,-7162748.84,,7136673.92,180144052.83,187280726.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600868.SH,20191029,20191029,20190930,1,1,,,273646330.38,,,,,,,,,,,,,3562000.05,277208330.43,14127641.76,59912983.51,31806157.58,,,,,,14494220.44,120341003.29,156867327.14,,147032423.43,1335180.0,452079.54,,148819682.97,24984411.15,266403176.2,,,,291387587.35,-142567904.38,,,429590.87,429590.87,-88669870.1567,,7592339.71,,,7592339.71,-7162748.84,,7136673.92,180144052.83,187280726.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600869.SH,20191028,20191028,20190930,1,1,,,12487361902.18,76725353.18,,,,,,,,,,,,195782915.32,12759870170.68,9529744125.82,791689204.29,432778513.57,,,,,,817199683.26,11571411526.94,1188458643.74,24793.32,100000.0,1882952.06,17632911.14,14083601.53,33724258.05,81383193.99,5143681.51,,417416.5,,86944292.0,-53220033.95,4601551844.65,,2088060808.65,6699562653.3,1133078470.0761,3978518026.12,264982528.09,,3968022997.64,8211523551.85,-1511960898.55,2753403.62,-373968885.14,774128682.44,400159797.3,9950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600870.SH,20191031,20191031,20190930,1,1,,,44228184.42,20467.56,,,,,,,,,,,,9844068.5,54092720.48,45857185.6,3727051.34,1564043.44,,,,,,8434121.25,59582401.63,-5489681.15,4500000.0,,523804.11,,7500000.0,12523804.11,1999.0,,,,,1999.0,12521805.11,18000000.0,,,18000000.0,,18500000.0,1033729.17,,13000000.0,32533729.17,-14533729.17,71978.85,-7429626.36,31632460.46,24202834.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600870.SH,20191031,20191031,20190930,1,1,,,44228184.42,20467.56,,,,,,,,,,,,9844068.5,54092720.48,45857185.6,3727051.34,1564043.44,,,,,,8434121.25,59582401.63,-5489681.15,4500000.0,,523804.11,,7500000.0,12523804.11,1999.0,,,,,1999.0,12521805.11,18000000.0,,,18000000.0,-8472417.1,18500000.0,1033729.17,,13000000.0,32533729.17,-14533729.17,71978.85,-7429626.36,31632460.46,24202834.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600871.SH,20191029,20191029,20190930,1,1,,,36347932000.0,71978000.0,,,,,,,,,,,,10866782000.0,47286692000.0,25724454000.0,10317162000.0,1065935000.0,,,,,,9281372000.0,46388923000.0,897769000.0,0.0,0.0,1107000.0,611000.0,,1718000.0,1086917000.0,,189952000.0,,,1276869000.0,-1275151000.0,25326118000.0,,,25326118000.0,-3798930436.8802,24237297000.0,569418000.0,,367778000.0,25174493000.0,151625000.0,56728000.0,-169029000.0,2173580000.0,2004551000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600871.SH,20191029,20191029,20190930,1,1,,,36347932000.0,71978000.0,,,,,,,,,,,,10866782000.0,47286692000.0,25724454000.0,10317162000.0,1065935000.0,,,,,,9281372000.0,46388923000.0,897769000.0,0.0,0.0,1107000.0,611000.0,,1718000.0,1086917000.0,,189952000.0,,,1276869000.0,-1275151000.0,25326118000.0,,,25326118000.0,,24237297000.0,569418000.0,,367778000.0,25174493000.0,151625000.0,56728000.0,-169029000.0,2173580000.0,2004551000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600872.SH,20191031,20191031,20190930,1,1,,,3992258057.44,,,,,,,,,,,,,37305848.68,4029563906.12,2168898910.57,398476657.69,312159798.02,,,,,,261981767.81,3141517134.09,888046772.03,,5581922772.68,28596037.38,-5762061.12,,5604756748.94,181899478.73,5417500000.0,,,,5599399478.73,5357270.21,109878000.0,,,109878000.0,963153161.1286,502375000.0,236440656.65,,,738815656.65,-628937656.65,27956.34,264494341.93,397125470.66,661619812.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600872.SH,20191031,20191031,20190930,1,1,,,3992258057.44,,,,,,,,,,,,,37305848.68,4029563906.12,2168898910.57,398476657.69,312159798.02,,,,,,261981767.81,3141517134.09,888046772.03,,5581922772.68,28596037.38,-5762061.12,,5604756748.94,181899478.73,5417500000.0,,,,5599399478.73,5357270.21,109878000.0,,,109878000.0,,502375000.0,236440656.65,,,738815656.65,-628937656.65,27956.34,264494341.93,397125470.66,661619812.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600873.SH,20191025,20191025,20190930,1,1,,,10947626649.38,73206596.57,,,,,,,,,,,,153053371.96,11173886617.91,7003118640.1,712456773.29,537919590.9,,,,,,975518128.85,9229013133.14,1944873484.77,,238234754.0,69083617.16,270000.0,,307588371.16,903063009.83,80500000.0,,,,983563009.83,-675974638.67,3657855000.0,,414730000.0,4072585000.0,-113455865.5,3507971000.0,1148977624.56,,192273618.01,4849222242.57,-776637242.57,28215687.72,520477291.25,1494735359.17,2015212650.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600874.SH,20191026,20191026,20190930,1,1,,,2032415000.0,29520000.0,,,,,,,,,,,,342886000.0,2404821000.0,860090000.0,248042000.0,215844000.0,,,,,,227788000.0,1551764000.0,853057000.0,4274000.0,,0.0,47515000.0,,51789000.0,1885260000.0,0.0,,3900000.0,,1889160000.0,-1837371000.0,1683991000.0,,0.0,1813215000.0,-1853538407.1963,699121000.0,297582000.0,0.0,,996703000.0,816512000.0,,-167802000.0,1808543000.0,1640741000.0,129224000.0,129224000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600875.SH,20191030,20191030,20190930,1,1,,,18480197894.35,68583492.57,126004997.18,,-86905249.98,,,,,415420219.3,,,,1279953279.55,20283254632.97,16407110207.07,2612441237.94,1358006679.4,498810554.27,-332429763.16,,1011604.07,,2410799090.18,22955749609.77,-2672494976.8,,3860408172.09,415455920.07,8171176.31,,4284035268.47,172724152.33,4053811149.94,,,,4226535302.27,57499966.2,2650000.0,,,157610000.0,-1563714989.4511,259077298.24,392546278.34,18297899.62,3108668.45,654732245.03,-497122245.03,192576276.49,-2919540979.14,26899627194.15,23980086215.01,154960000.0,154960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600875.SH,20191030,20191030,20190930,1,1,,,18480197894.35,68583492.57,126004997.18,,-86905249.98,,,,,415420219.3,,,,1279953279.55,20283254632.97,16407110207.07,2612441237.94,1358006679.4,498810554.27,-332429763.16,,1011604.07,,2410799090.18,22955749609.77,-2672494976.8,,3860408172.09,415455920.07,8171176.31,,4284035268.47,172724152.33,4053811149.94,,,,4226535302.27,57499966.2,2650000.0,,,157610000.0,,259077298.24,392546278.34,,3108668.45,654732245.03,-497122245.03,192576276.49,-2919540979.14,26899627194.15,23980086215.01,154960000.0,154960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600876.SH,20191018,20191018,20190930,1,1,,,643832756.88,3593571.66,,,,,,,,,,,,58932494.76,706358823.3,530589440.36,160160018.15,58451771.2,,,,,,49158995.58,798360225.29,-92001401.99,819510.0,,,14252170.15,,15071680.15,139628205.59,,,635472.0,,140263677.59,-125191997.44,1427060000.0,,400787087.66,1827847087.66,-128202690.8831,1113018202.42,65936107.96,,472270669.35,1651224979.73,176622107.93,264082.53,-40307208.97,160068348.62,119761139.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600877.SH,20191031,20191031,20190930,1,1,,,173441801.86,3568031.53,,,,,,,,,,,,1748019.06,178757852.45,70727446.6,38702434.56,49575912.71,,,,,,14743941.57,173749735.44,5008117.01,,,,,,,4000644.14,,,,,4000644.14,-4000644.14,9000000.0,,,9000000.0,-536201543.65,,129040.76,,,129040.76,8870959.24,,9878432.11,56674817.3,66553249.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600877.SH,20191031,20191031,20190930,1,1,,,173441801.86,3568031.53,,,,,,,,,,,,1748019.06,178757852.45,70727446.6,38702434.56,49575912.71,,,,,,14743941.57,173749735.44,5008117.01,,,,,,,4000644.14,,,,,4000644.14,-4000644.14,9000000.0,,,9000000.0,,,129040.76,,,129040.76,8870959.24,,9878432.11,56674817.3,66553249.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,600879.SH,20191030,20191030,20190930,1,1,,,7702718100.48,33445515.96,,,,,,,,,,,,913899304.41,8650062920.85,5864504422.5,2263983468.74,223003799.15,,,,,,1450996233.81,9802487924.2,-1152425003.35,,2530355.6,1697.43,674489.9,,3206542.93,336362555.16,,,,,336362555.16,-333156012.23,4914950000.0,3000000000.0,,7914950000.0,1107334466.4551,7026950000.0,145997154.79,,147600.0,7173094754.79,741855245.21,208013.54,-743517756.83,1423818289.93,680300533.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600879.SH,20191030,20191030,20190930,1,1,,,7702718100.48,33445515.96,,,,,,,,,,,,913899304.41,8650062920.85,5864504422.5,2263983468.74,223003799.15,,,,,,1450996233.81,9802487924.2,-1152425003.35,,2530355.6,1697.43,674489.9,,3206542.93,336362555.16,,,,,336362555.16,-333156012.23,4914950000.0,3000000000.0,,7914950000.0,,7026950000.0,145997154.79,,147600.0,7173094754.79,741855245.21,208013.54,-743517756.83,1423818289.93,680300533.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
