,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,603588.SH,20191018,20191018,20190930,1,1,0.474,0.437,3171297981.53,3171297981.53,,,,,,,,,,,,,,,-3479880.0,47976822.01,47347230.01,,2825869632.6,2436042393.38,,,13228776.42,48387080.27,153120213.69,89427196.28,14501269.9,,,,,,,,,,,412556802.55,3134230.33,4799198.96,,410891833.92,53647988.28,357243845.64,313924430.31,43319415.33,,357243845.64,313924430.31,43319415.33,442738591.46,,,,
0,603589.SH,20191029,20191029,20190930,1,1,2.16,,3465814359.55,3465814359.55,,,,,,,,,,,,,,,,69138159.1,,,1844148069.2,891790834.71,,,510925058.59,288479212.44,155342454.16,-10283464.22,-3390985.13,,,,,,,,,,,1692479319.98,1360403.31,7271647.11,,1686568076.18,391023495.84,1295544580.34,1295544580.34,,,1295544580.34,1295544580.34,,,,,,
1,603589.SH,20191029,20191029,20190930,1,1,2.16,,3465814359.55,3465814359.55,,,,,,,,,,,,,,,,69138159.1,,,1844148069.2,891790834.71,,,510925058.59,288479212.44,155342454.16,-10283464.22,-3390985.13,,,,,,,,,,,1692479319.98,1360403.31,7271647.11,,1686568076.18,391023495.84,1295544580.34,1295544580.34,,,1295544580.34,1295544580.34,,1616246996.71,,,,
0,603590.SH,20191030,20191030,20190930,1,1,1.2731,1.2731,761234564.49,761234564.49,,,,,,,,,,,,,,,,8588486.69,13083.93,,571809234.44,39864793.23,,,11837916.59,456239545.0,30242536.91,-46807467.68,,,,,,,,,,,,227127849.15,4364.13,314852.5,,226817360.78,23121665.57,203695695.21,203695695.21,,60030692.35,263726387.56,263726387.56,,,,,,
1,603590.SH,20191030,20191030,20190930,1,1,1.2731,1.2731,761234564.49,761234564.49,,,,,,,,,,,,,,,,8588486.69,13083.93,,571809234.44,39864793.23,,,11837916.59,456239545.0,30242536.91,-46807467.68,,,,,,,,,,,,227127849.15,4364.13,314852.5,,226817360.78,23121665.57,203695695.21,203695695.21,,60030692.35,263726387.56,263726387.56,,171075202.92,,,,
0,603595.SH,20191025,20191025,20190930,1,1,-0.86,-0.86,448960404.08,448960404.08,,,,,,,,,,,,,,,,993.15,,,637492175.14,345147279.25,,,1390270.31,7555302.15,41081413.3,21803338.28,-184740700.33,,,,,,,,,,,-178854996.7,5355.0,996314.67,,-179845956.37,-7214989.48,-172630966.89,-172630966.89,,,-172630966.89,-172630966.89,,33071507.85,,,,
0,603596.SH,20191030,20191030,20190930,1,1,0.75,,2121253332.7,2121253332.7,,,,,,,,,,,,,,,,9457815.17,809485.57,,1778612449.45,1600108229.98,,,12883718.19,43314718.06,42066181.65,-5106224.73,-2973152.25,,,,,,,,,,,407782673.46,394899.7,174989.33,,408002583.83,60890784.08,347111799.75,305724092.05,41387707.7,-1695013.34,345416786.41,304029078.71,41387707.7,,,,,
1,603596.SH,20191030,20191030,20190930,1,1,0.75,,2121253332.7,2121253332.7,,,,,,,,,,,,,,,,9457815.17,809485.57,,1778612449.45,1600108229.98,,,12883718.19,43314718.06,42066181.65,-5106224.73,-2973152.25,,,,,,,,,,,407782673.46,394899.7,174989.33,,408002583.83,60890784.08,347111799.75,305724092.05,41387707.7,-1695013.34,345416786.41,304029078.71,41387707.7,398734031.34,,,,
0,603598.SH,20191031,20191031,20190930,1,1,0.23,0.23,2033740928.81,2033740928.81,,,,,,,,,,,,,,,,98342.95,-39563.69,,1971256509.99,1824213653.56,,,8495401.65,46036915.25,48803825.57,5743612.99,-22596654.98,,,,,,,,,,,73570960.72,816212.66,335813.69,,74051359.69,12879157.58,61172202.11,61183061.15,-10859.04,,61172202.11,61183061.15,-10859.04,101858874.03,,,,
0,603599.SH,20191028,20191028,20190930,1,1,0.89,0.89,2552582473.81,2552582473.81,,,,,,,,,,,,,,,,47903004.8,,,2129127495.67,1734151646.8,,,12760250.54,78440459.83,191911803.07,-25125640.16,-4866130.58,,,,,,,,,,,489659416.83,3344439.98,1236919.63,,491766937.18,77265386.0,414501551.18,414501551.18,,,414501551.18,414501551.18,,,,,,
1,603599.SH,20191028,20191028,20190930,1,1,0.89,0.89,2552582473.81,2552582473.81,,,,,,,,,,,,,,,,47903004.8,,,2129127495.67,1734151646.8,,,12760250.54,78440459.83,191911803.07,-25125640.16,-4866130.58,,,,,,,,,,,489659416.83,3344439.98,1236919.63,,491766937.18,77265386.0,414501551.18,414501551.18,,,414501551.18,414501551.18,,424916738.55,,,,
0,603600.SH,20191029,20191029,20190930,1,1,0.48,0.47,1771538078.65,1771538078.65,,,,,,,,,,,,,,,-4020200.0,7633629.7,,,1619884486.76,1427872276.94,,,12159089.08,68735133.21,67765851.44,-14200035.87,-408628.26,,,,,,,,,,,175137305.47,7435.07,223784.55,,174920955.99,30004030.25,144916925.74,143262400.45,1654525.29,-217410.12,144699515.62,143044990.33,1654525.29,,,,,
1,603600.SH,20191029,20191029,20190930,1,1,0.48,0.47,1771538078.65,1771538078.65,,,,,,,,,,,,,,,-4020200.0,7633629.7,,,1619884486.76,1427872276.94,,,12159089.08,68735133.21,67765851.44,-14200035.87,-408628.26,,,,,,,,,,,175137305.47,7435.07,223784.55,,174920955.99,30004030.25,144916925.74,143262400.45,1654525.29,-217410.12,144699515.62,143044990.33,1654525.29,155410308.19,,,,
0,603601.SH,20191025,20191025,20190930,1,1,0.1912,0.1877,863710732.0,863710732.0,,,,,,,,,,,,,,,-4385003.62,5590833.81,4113567.36,,720357795.7,562355413.74,,,7882807.3,54921743.65,50424899.15,7699121.01,47252.87,,,,,,,,,,,152161094.42,645558.6,1495483.52,,151311169.5,17938863.72,133372305.78,134388439.85,-1016134.07,,133372305.78,134388439.85,-1016134.07,159366017.4,,,,
0,603602.SH,20191030,20191030,20190930,1,1,0.13,0.13,574571154.57,574571154.57,,,,,,,,,,,,,,,,1912380.46,,,559103245.88,491179218.04,,,1398611.33,13524743.42,22118514.97,2833045.81,,,,,,,,,,,,19587449.45,15193.35,379836.92,,19222805.88,3220669.33,16002136.55,20524552.73,-4522416.18,,,,,,,,,
1,603602.SH,20191030,20191030,20190930,1,1,0.13,0.13,574571154.57,574571154.57,,,,,,,,,,,,,,,,1912380.46,,,559103245.88,491179218.04,,,1398611.33,13524743.42,22118514.97,2833045.81,,,,,,,,,,,,19587449.45,15193.35,379836.92,,19222805.88,3220669.33,16002136.55,20524552.73,-4522416.18,,,,,21863721.74,,,,
0,603603.SH,20191030,20191030,20190930,1,1,-0.58,-0.58,1668793147.29,1668793147.29,,,,,,,,,,,,,,,,40166316.21,-4295865.99,,2018978489.53,1479193336.41,,,6807893.81,100376618.89,190737954.02,169877888.3,,,,,,,,,,,,-289218533.31,2266293.66,3357320.32,,-290309559.97,-42177964.3,-248131595.67,-240495367.42,-7636228.25,138331.15,-247993264.52,-240357036.27,-7636228.25,-132587285.48,,,,
0,603605.SH,20191030,20191030,20190930,1,1,1.2,1.19,2080100119.87,2080100119.87,,,,,,,,,,,,,,,,-299892.0,-970926.06,,1788414937.35,751934007.65,,,18768699.3,820242133.86,142178830.29,-10227616.62,-10038345.18,,,,,,,,,,,296479953.76,1694020.78,5015875.91,,293158098.63,59986633.55,233171465.08,240024455.09,-6852990.01,-78314.53,233093150.55,239946140.56,-6852990.01,,,,,
1,603605.SH,20191030,20191030,20190930,1,1,1.2,1.19,2080100119.87,2080100119.87,,,,,,,,,,,,,,,,-299892.0,-970926.06,,1788414937.35,751934007.65,,,18768699.3,820242133.86,142178830.29,-10227616.62,-10038345.18,,,,,,,,,,,296479953.76,1694020.78,5015875.91,,293158098.63,59986633.55,233171465.08,240024455.09,-6852990.01,-78314.53,233093150.55,239946140.56,-6852990.01,304749376.99,,,,
0,603606.SH,20191026,20191026,20190930,1,1,0.46,0.46,2568291683.14,2568291683.14,,,,,,,,,,,,,,,,,,,2220382950.61,1926637537.72,,,12829936.14,83629265.7,45704125.91,17464517.56,,,,,,,,,,,,356703639.53,34902.68,4536356.43,,352202185.78,49794201.03,302407984.75,302372426.9,35557.85,,302407984.75,302372426.9,35557.85,,,,,
1,603606.SH,20191026,20191026,20190930,1,1,0.46,0.46,2568291683.14,2568291683.14,,,,,,,,,,,,,,,,,,,2220382950.61,1926637537.72,,,12829936.14,83629265.7,45704125.91,17464517.56,,,,,,,,,,,,356703639.53,34902.68,4536356.43,,352202185.78,49794201.03,302407984.75,302372426.9,35557.85,,302407984.75,302372426.9,35557.85,419051403.32,,,,
0,603607.SH,20191029,20191029,20190930,1,1,0.54,0.54,456962590.1,456962590.1,,,,,,,,,,,,,,,-120680.43,5151873.98,,,389437319.08,305583665.21,,,2763741.09,18388939.11,19889936.34,-1642314.08,,,,,,,,,,,,74282880.82,1765295.54,401735.71,,75646440.65,6771009.88,68875430.77,68714509.82,160920.95,146520.24,69021951.01,68850585.93,171365.08,,,,,
1,603607.SH,20191029,20191029,20190930,1,1,0.54,0.54,456962590.1,456962590.1,,,,,,,,,,,,,,,-120680.43,5151873.98,,,389437319.08,305583665.21,,,2763741.09,18388939.11,19889936.34,-1642314.08,,,,,,,,,,,,74282880.82,1765295.54,401735.71,,75646440.65,6771009.88,68875430.77,68714509.82,160920.95,146520.24,69021951.01,68850585.93,171365.08,66063430.02,,,,
0,603608.SH,20191026,20191026,20190930,1,1,0.41,0.4,1511046466.0,1511046466.0,,,,,,,,,,,,,,,458701.0,4560437.0,-18876.0,,1333145683.0,688368354.0,,,14359807.0,420299835.0,168265698.0,1642002.0,-10789099.0,,,,,,,,,,,197217310.0,2065565.0,982692.0,,198300183.0,24864687.0,173435496.0,171802954.0,1632542.0,579930.0,174015426.0,172382884.0,1632542.0,,,,,
1,603608.SH,20191026,20191026,20190930,1,1,0.41,0.4,1511046466.0,1511046466.0,,,,,,,,,,,,,,,458701.0,4560437.0,-18876.0,,1333145683.0,688368354.0,,,14359807.0,420299835.0,168265698.0,1642002.0,-10789099.0,,,,,,,,,,,197217310.0,2065565.0,982692.0,,198300183.0,24864687.0,173435496.0,171802954.0,1632542.0,579930.0,174015426.0,172382884.0,1632542.0,205710233.0,,,,
0,603609.SH,20191025,20191025,20190930,1,1,0.8,0.8,12743225876.96,12743225876.96,,,,,,,,,,,,,,,-874910.0,346071893.42,338108829.04,,12159090656.07,11419337434.95,,,19224556.04,389398894.38,191117342.17,59700628.47,-5409240.15,,,,,,,,,,,933155551.96,18299191.94,20913066.65,,930541677.25,65556455.05,864985222.2,713087990.71,151897231.49,10626389.7,875611611.9,722907163.59,152704448.31,,,,,
1,603609.SH,20191025,20191025,20190930,1,1,0.8,0.8,12743225876.96,12743225876.96,,,,,,,,,,,,,,,-874910.0,346071893.42,338108829.04,,12159090656.07,11419337434.95,,,19224556.04,389398894.38,191117342.17,59700628.47,-5409240.15,,,,,,,,,,,933155551.96,18299191.94,20913066.65,,930541677.25,65556455.05,864985222.2,713087990.71,151897231.49,10626389.7,875611611.9,722907163.59,152704448.31,681312956.27,,,,
0,603610.SH,20191028,20191028,20190930,1,1,2.41,2.41,1944859857.8,1944859857.8,,,,,,,,,,,,,,,-20515663.01,178674.01,,,1594766995.4,1195904825.19,,,6453269.32,191722240.92,124110011.15,-27368029.52,-44187397.59,,,,,,,,,,,340385908.55,202496.51,734290.75,,339854114.31,68863080.92,270991033.39,271683716.64,-692683.25,4650802.12,275641835.51,276334518.76,-692683.25,,,,,
1,603610.SH,20191028,20191028,20190930,1,1,2.41,2.41,1944859857.8,1944859857.8,,,,,,,,,,,,,,,-20515663.01,178674.01,,,1594766995.4,1195904825.19,,,6453269.32,191722240.92,124110011.15,-27368029.52,-44187397.59,,,,,,,,,,,340385908.55,202496.51,734290.75,,339854114.31,68863080.92,270991033.39,271683716.64,-692683.25,4650802.12,275641835.51,276334518.76,-692683.25,377507709.85,,,,
2,603610.SH,20191009,20191009,20190630,1,1,1.42,1.42,1141384880.53,1141384880.53,,,,,,,,,,,,,,,-7754019.86,-1726237.46,,,949480213.36,699057288.1,,,3565031.89,123149704.54,85725044.9,-6979969.58,-2801459.48,,,,,,,,,,,192159817.95,95891.67,483407.65,,191772301.97,31935436.71,159836865.26,160261081.49,-424216.23,674518.56,160511383.82,160935600.05,-424216.23,204824314.45,204824314.45,,,
3,603610.SH,20191009,20191009,20190331,1,1,0.58,0.58,514105847.28,514105847.28,,,,,,,,,,,,,,,2702715.76,-694555.96,,,441116228.87,306652449.61,,,1388573.85,62658307.22,40907468.81,10877411.17,1596440.05,,,,,,,,,,,78887153.35,16394.43,193107.22,,78710440.56,13556438.28,65154002.28,65354383.62,-200381.34,-80614.52,65073387.76,65273769.1,-200381.34,,,,,
4,603610.SH,20191009,20191009,20181231,1,1,2.6,2.6,2391090962.74,2391090962.74,,,,,,,,,,,,,,,-3073846.58,-2014102.94,,,2035494482.85,1553820247.23,,,8284440.13,246460544.86,156669159.34,-44791966.62,38241730.21,,,,,,,,,,,357448069.74,389985.35,1455638.5,,356382416.59,64239494.03,292142922.56,292690568.13,-547645.57,1698093.78,293841016.34,294388661.91,-547645.57,332414319.84,381150830.05,,,
5,603610.SH,20191028,20191028,20180930,1,1,2.04,2.04,1918650874.81,1918650874.81,,,,,,,,,,,,,,,-85384.94,1490979.0,,,1644880251.59,1258743132.47,,,6758317.98,203030485.73,129117320.2,-42479461.74,-28313628.96,,,,,,,,,,,280310642.07,213144.14,1285317.43,,279238468.78,49986509.21,229251959.57,229464597.08,-212637.51,3040653.99,232292613.56,232505251.07,-212637.51,,,,,
6,603610.SH,20191028,20191028,20180930,1,1,2.04,2.04,1918650874.81,1918650874.81,,,,,,,,,,,,,,,-85384.94,1490979.0,,,1644880251.59,1258743132.47,,,6758317.98,203030485.73,129117320.2,-42479461.74,28313628.96,,,,,,,,,,,280310642.07,213144.14,1285317.43,,279238468.78,49986509.21,229251959.57,229464597.08,-212637.51,3040653.99,232292613.56,232505251.07,-212637.51,264656392.94,,,,
7,603610.SH,20191009,20191009,20180630,1,1,1.1,1.1,1185107208.75,1185107208.75,,,,,,,,,,,,,,,-1462200.0,895561.08,,,1033310134.81,811136379.58,,,4097091.63,111915884.93,73874323.98,-12463674.04,18470417.76,,,,,,,,,,,152854816.77,317113.1,550944.04,,152620985.83,28878226.51,123742759.32,123838452.26,-95692.94,1708716.23,125451475.55,125547168.49,-95692.94,159282997.7,159282997.7,,,
8,603610.SH,20191009,20191009,20171231,1,1,1.17,1.17,1388477145.1,1388477145.1,,,,,,,,,,,,,,,,630453.53,,,1246734562.55,887742331.9,,,6330630.17,145010733.78,119624683.14,33960429.78,4216983.51,,,,,,,,,,,150006620.54,63753.19,1310886.83,,148759486.9,36048177.37,112711309.53,112510264.71,201044.82,3058857.76,115770167.29,115569122.47,201044.82,183146005.74,227115794.51,,,
9,603610.SH,20191009,20191009,20161231,1,1,0.41,0.41,1265392618.76,1265392618.76,,,,,,,,,,,,,,,,1419796.03,,,1191556811.65,779228059.53,,,4617540.8,117017917.79,254865738.26,-12485024.32,8807285.86,,,,,,,,,,,75255603.14,3569485.89,3776930.84,,75048158.19,48954889.97,26093268.22,26514933.83,-421665.61,-5563860.11,20529408.11,20951073.72,-421665.61,61350782.79,100399171.44,,,
0,603611.SH,20191030,20191030,20190930,1,1,0.7,0.7,2069147785.69,2069147785.69,,,,,,,,,,,,,,,-5449666.5,9762112.18,16529715.61,,1886388854.4,1575108268.0,,,15529492.76,97201258.25,109618318.93,-84446.57,,,,,,,,,,,,226411202.78,5608578.45,1524856.69,,230494924.54,35744881.7,194750042.84,187926238.28,6823804.56,-1192948.26,193557094.58,186399663.38,7157431.2,,,,,
1,603611.SH,20191030,20191030,20190930,1,1,0.7,0.7,2069147785.69,2069147785.69,,,,,,,,,,,,,,,-5449666.5,9762112.18,16529715.61,,1886388854.4,1575108268.0,,,15529492.76,97201258.25,109618318.93,-84446.57,,,,,,,,,,,,226411202.78,5608578.45,1524856.69,,230494924.54,35744881.7,194750042.84,187926238.28,6823804.56,-1192948.26,193557094.58,186399663.38,7157431.2,253936140.01,,,,
0,603612.SH,20191031,20191031,20190930,1,1,0.17,0.17,2955302065.76,2955302065.76,,,,,,,,,,,,,,,,,,,2854057530.66,2574888756.14,,,29037754.28,74604189.46,59709936.32,73685001.32,,,,,,,,,,,,107209660.25,836520.41,30998702.85,,77047477.81,12866421.97,64181055.84,58845321.62,5335734.22,,64181055.84,58845321.62,5335734.22,,,,,
1,603612.SH,20191031,20191031,20190930,1,1,0.17,0.17,2955302065.76,2955302065.76,,,,,,,,,,,,,,,,,,,2854057530.66,2574888756.14,,,29037754.28,74604189.46,59709936.32,73685001.32,,,,,,,,,,,,107209660.25,836520.41,30998702.85,,77047477.81,12866421.97,64181055.84,58845321.62,5335734.22,,64181055.84,58845321.62,5335734.22,184830103.45,,,,
0,603613.SH,20191025,20191025,20190930,1,1,0.87,0.87,4145336906.33,4145336906.33,,,,,,,,,,,,,,,,4485.17,,,3996008535.74,3851259646.38,,,4980518.9,93758444.61,22326175.26,7284644.19,-2520598.33,,,,,,,,,,,149335836.56,3842112.94,47032.96,,153130916.54,35953936.6,117176979.94,98626865.97,18550113.97,,117176979.94,98626865.97,18550113.97,,,,,
1,603613.SH,20191025,20191025,20190930,1,1,0.87,0.87,4145336906.33,4145336906.33,,,,,,,,,,,,,,,,4485.17,,,3996008535.74,3851259646.38,,,4980518.9,93758444.61,22326175.26,7284644.19,-2520598.33,,,,,,,,,,,149335836.56,3842112.94,47032.96,,153130916.54,35953936.6,117176979.94,98626865.97,18550113.97,,117176979.94,98626865.97,18550113.97,159136593.91,,,,
0,603615.SH,20191026,20191026,20190930,1,1,0.2473,0.2467,580924567.27,580924567.27,,,,,,,,,,,,,,,1423451.16,4809577.78,,,512800074.4,405850184.93,,,6179933.33,58382837.32,37044521.8,-7877362.83,-4701403.74,,,,,,,,,,,78041986.24,56767.05,234314.37,,77864438.92,18505388.62,59359050.3,59359050.3,,,59359050.3,59359050.3,,,,,,
1,603615.SH,20191026,20191026,20190930,1,1,0.2473,0.2467,580924567.27,580924567.27,,,,,,,,,,,,,,,1423451.16,4809577.78,,,512800074.4,405850184.93,,,6179933.33,58382837.32,37044521.8,-7877362.83,-4701403.74,,,,,,,,,,,78041986.24,56767.05,234314.37,,77864438.92,18505388.62,59359050.3,59359050.3,,,59359050.3,59359050.3,,67881955.04,,,,
0,603616.SH,20191030,20191030,20190930,1,1,0.0044,0.0044,576177253.68,576177253.68,,,,,,,,,,,,,,,,498061.24,-47233.57,,568799925.67,440408726.55,,,3916107.75,22507860.26,75651247.89,35341254.5,,,,,,,,,,,,9714393.45,371199.3,3742519.17,,6343073.58,-1410284.92,7753358.5,1299541.08,6453817.42,-6300.58,7747057.92,1293240.5,6453817.42,,,,,
1,603616.SH,20191030,20191030,20190930,1,1,0.0044,0.0044,576177253.68,576177253.68,,,,,,,,,,,,,,,,498061.24,-47233.57,,568799925.67,440408726.55,,,3916107.75,22507860.26,75651247.89,35341254.5,,,,,,,,,,,,9714393.45,371199.3,3742519.17,,6343073.58,-1410284.92,7753358.5,1299541.08,6453817.42,-6300.58,7747057.92,1293240.5,6453817.42,32460333.83,,,,
0,603617.SH,20191030,20191030,20190930,1,1,0.39,0.38,470348070.47,470348070.47,,,,,,,,,,,,,,,-4032847.63,3507695.88,,,414543896.29,348617229.59,,,4114207.38,18808725.46,28408910.67,-2697179.54,-1728024.24,,,,,,,,,,,62283239.54,234.0,323892.3,,61959581.24,7614622.89,54344958.35,54344958.35,,,54344958.35,54344958.35,,,,,,
1,603617.SH,20191030,20191030,20190930,1,1,0.39,0.38,470348070.47,470348070.47,,,,,,,,,,,,,,,-4032847.63,3507695.88,,,414543896.29,348617229.59,,,4114207.38,18808725.46,28408910.67,-2697179.54,-1728024.24,,,,,,,,,,,62283239.54,234.0,323892.3,,61959581.24,7614622.89,54344958.35,54344958.35,,,54344958.35,54344958.35,,59441778.99,,,,
0,603618.SH,20191026,20191026,20190930,1,1,0.14,0.14,3368727445.11,3368727445.11,,,,,,,,,,,,,,,12053700.0,-19506989.95,,,3259453137.01,2769614759.08,,,9780428.19,179794374.86,60729757.19,88465320.04,-42955872.64,,,,,,,,,,,113864465.07,1097574.91,276085.28,,114685954.7,16199338.77,98486615.93,97390685.27,1095930.66,1817597.5,100304213.43,99208282.77,1095930.66,253119932.57,,,,
0,603619.SH,20191025,20191025,20190930,1,1,0.1,0.1,1614710977.89,1614710977.89,,,,,,,,,,,,,,,,435808.75,,,1521925107.62,1280531478.78,,,1874179.07,34198334.24,109215781.5,38473732.4,,,,,,,,,,,,98737955.45,3972275.44,484601.11,,102225629.78,64095959.71,38129670.07,38671791.42,-542121.35,-8018881.0,30110789.07,30652910.42,-542121.35,135571495.58,,,,
0,603626.SH,20191030,20191030,20190930,1,1,-0.1677,-0.1557,1366101089.07,1366101089.07,,,,,,,,,,,,,,,,31398.84,,,1444057100.93,1067356676.79,,,13719243.18,45185597.57,168310955.73,42424437.21,17443176.19,,,,,,,,,,,-74360506.71,4211862.86,1942450.62,,-72091094.47,382812.88,-72473907.35,-69479477.18,-2994430.17,154792.93,-72319114.42,-69324684.25,-2994430.17,,,,,
1,603626.SH,20191030,20191030,20190930,1,1,-0.1677,-0.1557,1366101089.07,1366101089.07,,,,,,,,,,,,,,,,31398.84,,,1444057100.93,1067356676.79,,,13719243.18,45185597.57,168310955.73,42424437.21,17443176.19,,,,,,,,,,,-74360506.71,4211862.86,1942450.62,,-72091094.47,382812.88,-72473907.35,-69479477.18,-2994430.17,154792.93,-72319114.42,-69324684.25,-2994430.17,-49410644.53,,,,
0,603628.SH,20191030,20191030,20190930,1,1,0.0218,,727520836.7,727520836.7,,,,,,,,,,,,,,,,1672171.53,1414088.16,,723469990.05,494110222.42,,,2597198.32,50127305.79,56654102.24,57370360.06,-274790.16,,,,,,,,,,,7815055.13,417439.7,76691.57,,8155803.26,-26326.13,8182129.39,5956102.71,2226026.68,2744658.76,10926788.15,8700761.47,2226026.68,,,,,
1,603628.SH,20191030,20191030,20190930,1,1,0.0218,,727520836.7,727520836.7,,,,,,,,,,,,,,,,1672171.53,1414088.16,,723469990.05,494110222.42,,,2597198.32,50127305.79,56654102.24,57370360.06,-274790.16,,,,,,,,,,,7815055.13,417439.7,76691.57,,8155803.26,-26326.13,8182129.39,5956102.71,2226026.68,2744658.76,10926788.15,8700761.47,2226026.68,115475023.78,,,,
0,603629.SH,20191025,20191025,20190930,1,1,0.5,0.5,1048654449.48,1048654449.48,,,,,,,,,,,,,,,,411883.56,,,997599648.68,847398425.83,,,4890334.06,43700710.02,55626437.36,9173743.06,-5516894.04,,,,,,,,,,,58766974.03,807853.95,592849.32,,58981978.66,8809819.89,50172158.77,50172158.77,0.0,,50172158.77,50172158.77,0.0,,,,,
1,603629.SH,20191025,20191025,20190930,1,1,0.5,0.5,1048654449.48,1048654449.48,,,,,,,,,,,,,,,,411883.56,,,997599648.68,847398425.83,,,4890334.06,43700710.02,55626437.36,9173743.06,-5516894.04,,,,,,,,,,,58766974.03,807853.95,592849.32,,58981978.66,8809819.89,50172158.77,50172158.77,0.0,,50172158.77,50172158.77,0.0,67644007.84,,,,
0,603630.SH,20191030,20191030,20190930,1,1,0.26,0.26,696108713.88,696108713.88,,,,,,,,,,,,,,,,16231646.55,11384104.66,,656431349.43,309965463.13,,,6461358.73,295262189.68,32184983.73,-13294720.89,1294983.26,,,,,,,,,,,55910703.77,8358589.52,70708.17,,64198585.12,6496902.3,57701682.82,57541475.98,160206.84,,57701682.82,57541475.98,160206.84,,,,,
1,603630.SH,20191030,20191030,20190930,1,1,0.26,0.26,696108713.88,696108713.88,,,,,,,,,,,,,,,,16231646.55,11384104.66,,656431349.43,309965463.13,,,6461358.73,295262189.68,32184983.73,-13294720.89,1294983.26,,,,,,,,,,,55910703.77,8358589.52,70708.17,,64198585.12,6496902.3,57701682.82,57541475.98,160206.84,,57701682.82,57541475.98,160206.84,24245571.68,,,,
0,603633.SH,20191029,20191029,20190930,1,1,0.18,0.18,336133687.22,336133687.22,,,,,,,,,,,,,,,,,,,300650125.74,228158529.69,,,1861711.23,14477325.16,19996660.9,16616961.82,-227938.71,,,,,,,,,,,38004171.11,7564730.37,4325861.3,,41243040.18,5203382.12,36039658.06,36039658.06,,,36039658.06,36039658.06,,55676685.76,,,,
0,603636.SH,20191029,20191029,20190930,1,1,0.165,0.162,758394496.34,758394496.34,,,,,,,,,,,,,,,3000000.0,678752.17,1075646.49,,680988064.43,474237277.73,,,4567976.7,57449823.76,109958341.81,-14992734.24,,,,,,,,,,,,97023371.88,3165022.92,1840568.58,,98347826.22,19768210.83,78579615.39,82356695.48,-3777080.09,,78579615.39,82356695.48,-3777080.09,86387814.01,,,,
0,603637.SH,20191018,20191018,20190930,1,1,0.22,0.22,607511927.79,607511927.79,,,,,,,,,,,,,,,,644311.69,,,570728194.82,548250169.71,,,2380887.28,2013928.53,17457534.52,-12227529.59,,,,,,,,,,,,42680102.3,362149.4,2400.0,,43039851.7,4856083.06,38183768.64,38183768.64,,,38183768.64,38183768.64,,,,,,
1,603637.SH,20191018,20191018,20190930,1,1,0.22,0.22,607511927.79,607511927.79,,,,,,,,,,,,,,,,644311.69,,,569229292.77,548250169.71,,,2380887.28,2013928.53,17457534.52,-12227529.59,,,,,,,,,,,,42680102.3,362149.4,2400.0,,43039851.7,4856083.06,38183768.64,38183768.64,,,38183768.64,38183768.64,,28322060.57,,,,
0,603638.SH,20191030,20191030,20190930,1,1,0.67,0.67,1067952988.94,1067952988.94,,,,,,,,,,,,,,,,,,,774801833.78,614530698.12,,,7147086.83,58598741.65,45952439.15,12202571.0,-2891514.5,,,,,,,,,,,300651567.55,1641473.27,90466.81,,302202574.01,44480568.0,257722006.01,257722006.01,,,257722006.01,257722006.01,,,,,,
1,603638.SH,20191030,20191030,20190930,1,1,0.67,0.67,1067952988.94,1067952988.94,,,,,,,,,,,,,,,,,,,774801833.78,614530698.12,,,7147086.83,58598741.65,45952439.15,12202571.0,-2891514.5,,,,,,,,,,,300651567.55,1641473.27,90466.81,,302202574.01,44480568.0,257722006.01,257722006.01,,,257722006.01,257722006.01,,315785422.58,,,,
0,603639.SH,20191029,20191029,20190930,1,1,1.63,1.63,1967082956.5,1967082956.5,,,,,,,,,,,,,,,-4110267.07,485083.85,,,1636667780.82,1284366380.83,,,5598874.5,133756611.96,124329958.11,-18183641.08,-34579616.25,,,,,,,,,,,332079139.22,2350670.83,440250.26,,333989559.79,57309236.95,276680322.84,276680322.84,,,276680322.84,276680322.84,,,,,,
1,603639.SH,20191029,20191029,20190930,1,1,1.63,1.63,1967082956.5,1967082956.5,,,,,,,,,,,,,,,-4110267.07,485083.85,,,1636667780.82,1284366380.83,,,5598874.5,133756611.96,124329958.11,-18183641.08,-34579616.25,,,,,,,,,,,332079139.22,2350670.83,440250.26,,333989559.79,57309236.95,276680322.84,276680322.84,,,276680322.84,276680322.84,,352100297.61,,,,
