,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,000036.SZ,20190831,20190831,20190630,1,1,499321423.15,-2651584.51,1915070540.27,51580.18,,,,,,,,,,,,74843666.72,1989965787.17,480583549.97,71708509.68,746279878.95,,,,,,72010153.84,1370582092.44,619383694.73,,1122000000.0,13945783.93,,,1135945783.93,4826727.39,1269000000.0,,,,1273826727.39,-137880943.46,674800000.0,,,674800000.0,508984828.0086,744800000.0,732638201.93,,,1477438201.93,-802638201.93,,-321135450.66,4597596709.87,4276461259.21,,,,344301.35,24891361.73,626860.5,5597323.4,,,,,,-2552258.58,-91124104.23,,-48458411.62,23541305.2,209847478.34,,619383694.73,,,,4276461259.21,4597596709.87,,,-321135450.66
0,000037.SZ,20190816,20190816,20190630,1,1,-33069503.64,23542971.21,428898326.58,1346224.12,,,,,,,,,,,,70033512.82,500278063.52,333819040.13,66444597.8,17292868.12,,,,,,26504180.58,444060686.63,56217376.89,,,,1989560.0,,1989560.0,22830724.69,,,,,22830724.69,-20841164.69,730000000.0,,7303338.86,737303338.86,,634000000.0,23755459.28,,,657755459.28,79547879.58,3136.95,114927228.73,914956611.7,1029883840.43,,,,,44801828.95,1232100.02,22548.81,,,417926.32,,,677552.37,,,278786.02,4043360.79,14269806.04,,56217376.89,,,,1029883840.43,914956611.7,,,114927228.73
1,000037.SZ,20190816,20190816,20190630,1,1,-33069503.64,23542971.21,428898326.58,1346224.12,,,,,,,,,,,,70033512.82,500278063.52,333819040.13,66444597.8,17292868.12,,,,,,26504180.58,444060686.63,56217376.89,,,,1989560.0,,1989560.0,22830724.69,,,,,22830724.69,-20841164.69,730000000.0,,7303338.86,737303338.86,1632083.42,634000000.0,23755459.28,,,657755459.28,79547879.58,3136.95,114927228.73,914956611.7,1029883840.43,,,,,44801828.95,1232100.02,22548.81,,,417926.32,,,677552.37,,,278786.02,4043360.79,14269806.04,,56217376.89,,,,1029883840.43,914956611.7,,,114927228.73
0,000038.SZ,20190824,20190824,20190630,1,1,10330437.32,-9421807.0,1134462307.1,46970.05,,,,,,,,,,,,24890914.73,1159400191.88,1161029934.55,23913624.29,26748882.7,,,,,,44686559.96,1256379001.5,-96978809.62,,241275577.64,358950.28,5500.0,,241640027.92,2314.0,180000000.0,,,,180002314.0,61637713.92,,,,,,22016000.0,563585.98,,,22579585.98,-22579585.98,,-57920681.68,1386748463.69,1328827782.01,,,,13213382.6,10725430.67,2285628.6,792526.71,,,34400.0,,,-370294.26,,-278039.02,830963.24,-1144407204.37,1020606487.24,-1320721.35,-96978809.62,,,,1328827782.01,1386748463.69,,,-57920681.68
1,000038.SZ,20190824,20200123,20190630,1,1,11180935.21,-9421807.0,1134462307.1,46970.05,,,,,,,,,,,,24890914.73,1159400191.88,1161029934.55,23913624.29,26748882.7,,,,,,44686559.96,1256379001.5,-96978809.62,,241275577.64,358950.28,5500.0,,241640027.92,2314.0,180000000.0,,,,180002314.0,61637713.92,,,,,122160409.2783,22016000.0,563585.98,,,22579585.98,-22579585.98,,-57920681.68,1386748463.69,1328827782.01,,,,13213382.6,10725430.67,1157091.69,792526.71,,,34400.0,,,-370294.26,,,830963.24,-1144407204.37,1020606487.24,-1320721.35,-96978809.62,,,,1328827782.01,1386748463.69,,,-57920681.68
0,000039.SZ,20190828,20190828,20190630,1,1,1102220000.0,503113000.0,43085330000.0,1454095000.0,,,,,,,,,,,,559297000.0,45098722000.0,39449095000.0,3680612000.0,2294007000.0,,,,,,1777420000.0,47201134000.0,-2102412000.0,51285000.0,15927000.0,125817000.0,60545000.0,11948000.0,265522000.0,1764802000.0,1521326000.0,104649000.0,,,3390777000.0,-3125255000.0,18394706000.0,2000000000.0,2084235000.0,22593621000.0,-1781656101.2343,19246889000.0,2807235000.0,351543000.0,112398000.0,22166522000.0,427099000.0,-365481000.0,-5166049000.0,10532753000.0,5366704000.0,114680000.0,114680000.0,,50669000.0,904155000.0,171077000.0,77552000.0,,,49510000.0,,203183000.0,-89208000.0,29707000.0,-16652000.0,-5383396000.0,2433418000.0,-2246722000.0,,-2102412000.0,,,,5366704000.0,10532753000.0,,,-5166049000.0
1,000039.SZ,20190828,20190828,20190630,1,1,1102220000.0,503113000.0,43085330000.0,1454095000.0,,,,,,,,,,,,559297000.0,45098722000.0,39449095000.0,3680612000.0,2294007000.0,,,,,,1777420000.0,47201134000.0,-2102412000.0,51285000.0,15927000.0,125817000.0,60545000.0,11948000.0,265522000.0,1764802000.0,1521326000.0,104649000.0,,,3390777000.0,-3125255000.0,18394706000.0,2000000000.0,2084235000.0,22593621000.0,,19246889000.0,2807235000.0,351543000.0,112398000.0,22166522000.0,427099000.0,-365481000.0,-5166049000.0,10532753000.0,5366704000.0,114680000.0,114680000.0,,50669000.0,904155000.0,171077000.0,77552000.0,,,49510000.0,,203183000.0,-89208000.0,29707000.0,-16652000.0,-5383396000.0,2433418000.0,-2246722000.0,,-2102412000.0,,,,5366704000.0,10532753000.0,,,-5166049000.0
0,000040.SZ,20190831,20190831,20190630,1,1,92211452.73,292757523.09,5276689710.85,330671.01,,,,,,,,,,,,1084147475.88,6361167857.74,3795766746.95,154073437.55,115972848.41,,,,,,446079889.71,4511892922.62,1849274935.12,,85394000.0,4614144.24,3500.0,,90011644.24,1586636726.63,,,17196583.86,,1603833310.49,-1513821666.25,542000000.0,,34921896.81,576921896.81,,628953028.15,312989427.26,,197900953.3,1139843408.71,-562921511.9,-65076.07,-227533319.1,7441158194.39,7213624875.29,,,,34412398.86,175724258.81,3011848.21,29184485.32,,,7779.87,6115871.73,,-80524491.37,9604775.52,-4446251.35,-963354667.29,851331959.21,1403237991.78,,1849274935.12,,,,7213624875.29,7441158194.39,,,-227533319.1
1,000040.SZ,20190831,20190831,20190630,1,1,92211452.73,292757523.09,5276689710.85,330671.01,,,,,,,,,,,,1084147475.88,6361167857.74,3795766746.95,154073437.55,115972848.41,,,,,,446079889.71,4511892922.62,1849274935.12,,85394000.0,4614144.24,3500.0,,90011644.24,1586636726.63,,,17196583.86,,1603833310.49,-1513821666.25,542000000.0,,34921896.81,576921896.81,182546424.7147,628953028.15,312989427.26,,197900953.3,1139843408.71,-562921511.9,-65076.07,-227533319.1,7441158194.39,7213624875.29,,,,34412398.86,175724258.81,3011848.21,29184485.32,,,7779.87,6115871.73,,-80524491.37,9604775.52,-4446251.35,-963354667.29,851331959.21,1403237991.78,,1849274935.12,,,,7213624875.29,7441158194.39,,,-227533319.1
0,000042.SZ,20190816,20190816,20190630,1,1,123469841.72,222024304.06,3177831543.47,,,,,,,,,,,,,621774638.28,3799606181.75,1777481542.31,304681728.71,873450371.69,,,,,,507309747.24,3462923389.95,336682791.8,6326919544.2,9500000.0,186581.92,236747.0,,6336842873.12,8076501.46,6141300.0,341215372.93,6319000000.0,,6674433174.39,-337590301.27,1103080312.0,,163241752.19,1266812064.19,-757062663.6999,2216696960.0,571874205.51,,466939226.93,3255510392.44,-1988698328.25,-479301.42,-1990085139.14,4779502361.18,2789417222.04,490000.0,490000.0,,-738426.48,78433829.47,1656106.99,6075992.55,,,36503178.44,,,133286022.37,249927526.86,5564281.13,109380591.93,170189213.82,-799089671.06,,336682791.8,,,,2789417222.04,4779502361.18,,,-1990085139.14
0,000045.SZ,20190821,20190821,20190630,1,1,-5726853.88,-730687.94,999946160.35,9977371.04,,,,,,,,,,,,29115913.92,1039039445.31,884541697.7,82695671.17,15981651.9,,,,,,31994062.19,1015213082.96,23826362.35,620264450.94,,2513730.75,6200.0,,622784381.69,88061134.28,,0.0,985495790.87,,1073556925.15,-450772543.46,81566681.47,,,81566681.47,-284199229.9034,479551062.11,42197297.0,,11448442.4,533196801.51,-451630120.04,548334.28,-878027966.87,1133574235.22,255546268.35,,,,-14622141.27,55627659.43,689491.93,350578.98,,,-12236686.25,,,206057.55,348251.61,,-63857296.55,110200333.49,-46422344.75,,23826362.35,,,,255546268.35,1133574235.22,,,-878027966.87
0,000046.SZ,20190828,20190828,20190630,1,1,1893817904.42,1378120071.73,4807634841.78,129808876.72,,,,2286254553.44,,,,1499928560.88,,1310732358.31,4510784070.53,4908645918.61,20181856487.76,2212260381.75,1785919851.42,1236767415.41,530366377.0,,854710065.9,721468109.28,,10849665269.17,18644371884.9,1537484602.86,784647660.04,553832067.81,147462943.41,99795.78,6690752827.47,8176795294.51,71756493.55,2111763701.46,,588960701.01,,2772480896.02,5404314398.49,11665272565.71,5772670767.74,1892951781.31,22513095114.76,9089730579.4044,20753092266.48,3618024650.99,46050000.0,3552800927.31,27923917844.78,-5410822730.02,-21650465.89,1509325805.44,14666997435.34,16176323240.78,3182200000.0,3182200000.0,,97679878.43,52341356.6,20777505.48,22486970.61,,,552373.84,,-193764266.76,-3675166292.83,6912503.65,-51280269.42,-1606009262.8,1958617702.32,5252811819.65,,1537484602.86,,,,16176323240.78,14666997435.34,,,1509325805.44
0,000048.SZ,20190831,20190831,20190630,1,1,158719569.99,3021829.35,2405862891.15,,,,,,,,,,,,,54783635.06,2460646526.21,995230284.55,123776922.67,234805099.99,,,,,,126785426.98,1480597734.19,980048792.02,,,3811090.61,15052239.0,10010000.0,28873329.61,13146783.05,207022222.76,1572627.0,,,221741632.81,-192868303.2,25500000.0,,,25500000.0,799761148.2091,290816219.45,26985984.06,,9101450.0,326903653.51,-301403653.51,16794.52,485793629.83,1248685776.5,1734479406.33,,,,-1196381.16,32126226.83,3783526.46,4088992.62,,,-2900494.88,,,-14577513.18,-47511985.36,-4724970.52,-178219423.87,51313927.88,976125487.86,,980048792.02,,,,1734479406.33,1248685776.5,,,485793629.83
0,000049.SZ,20190813,20190813,20190630,1,1,226765866.0,130489089.48,8623165528.76,240412550.76,,,,,,,,,,,,140227096.91,9003805176.43,7212937299.81,613885289.66,170684892.87,,,,,,242004843.15,8239512325.49,764292850.94,2700480000.0,,7299545.69,3023780.87,,2710803326.56,216843206.51,,,2761414720.0,,2978257926.51,-267454599.95,1067357089.78,,49082911.77,1116440001.55,200198682.4741,994089792.69,219006146.47,20000000.0,189102601.2,1402198540.36,-285758538.81,9415483.59,220495195.77,270244934.35,490740130.12,,,,5346520.82,67847822.0,2344990.58,5477480.62,,,-1366687.69,,,-7299545.69,4045422.06,,852361852.33,1165728948.95,-1686891471.39,-557437.13,764292850.94,,,,490740130.12,270244934.35,,,220495195.77
0,000050.SZ,20190821,20190821,20190630,1,1,643588028.73,474540857.35,15466973026.23,347530519.91,,,,,,,,,,,,308092085.95,16122595632.09,12381560035.7,1951524165.67,227838951.98,,,,,,545105950.5,15106029103.85,1016566528.24,1332528.0,,,4393010.8,,5725538.8,2951355964.16,,,,,2951355964.16,-2945630425.36,4779368300.0,997000000.0,,5776368300.0,-1642362310.9682,2591850000.0,559518008.04,,120200800.0,3271568808.04,2504799491.96,9220875.9,584956470.74,3684350669.66,4269307140.4,,,,141316471.06,1455344748.28,42323670.28,127891847.67,,,-784200.9,1420688.75,,916822.2,-29346176.03,-6490394.52,-100753715.85,-956745914.08,-776656204.7,,1016566528.24,,,,4269307140.4,3684350669.66,,,584956470.74
0,000055.SZ,20190820,20190820,20190630,1,1,128564198.64,49040124.14,1201792721.87,1495878.35,,,,,,,,,,,,48007747.43,1251296347.65,977060414.15,162220114.55,177525390.09,,,,,,307215431.97,1624021350.76,-372725003.11,,2093521250.01,21362317.22,13165854.6,,2128049421.83,90816069.59,2555019000.0,61934830.31,,,2707769899.9,-579720478.07,800000000.0,,39406.61,800039406.61,,108000000.0,275410279.99,,40000000.0,423410279.99,376629126.62,-229009.27,-576045363.83,956190890.68,380145526.85,,,,-4369660.38,11883064.96,1762127.14,216264.82,,,27108.78,30871.84,-121506.67,-4056397.16,-3881562.85,1956533.62,33483787.38,-164044489.43,-351001350.74,-72214117.2,-372725003.11,,,,380145526.85,956190890.68,,,-576045363.83
1,000055.SZ,20190820,20190820,20190630,1,1,128564198.64,49040124.14,1201792721.87,1495878.35,,,,,,,,,,,,48007747.43,1251296347.65,977060414.15,162220114.55,177525390.09,,,,,,307215431.97,1624021350.76,-372725003.11,,2093521250.01,21362317.22,13165854.6,,2128049421.83,90816069.59,2555019000.0,61934830.31,,,2707769899.9,-579720478.07,800000000.0,,39406.61,800039406.61,-757354270.2551,108000000.0,275410279.99,,40000000.0,423410279.99,376629126.62,-229009.27,-576045363.83,956190890.68,380145526.85,,,,-4369660.38,11883064.96,1762127.14,216264.82,,,27108.78,30871.84,-121506.67,-4056397.16,-3881562.85,1956533.62,33483787.38,-164044489.43,-351001350.74,-72214117.2,-372725003.11,,,,380145526.85,956190890.68,,,-576045363.83
0,000056.SZ,20190827,20190827,20190630,1,1,116655951.21,145546562.73,603740717.17,,,,,,,,,129457606.4,,20000000.0,,228537873.17,981736196.74,388526604.95,66474909.02,55463444.57,170000000.0,,,1390187.51,,278509056.2,960364202.25,21371994.49,,4910000.0,35211.32,264050193.63,,268995404.95,48066957.11,,,,,48066957.11,220928447.84,609000000.0,,,609000000.0,-251665442.7987,581985500.0,158503343.71,,64937387.63,805426231.34,-196426231.34,-9795.04,45864415.95,120827068.59,166691484.54,,,,-5917776.36,2767539.17,565685.38,16182818.88,,,-471757.09,,,-2129755.16,3710691.76,,-681560.87,-37232329.51,-218887000.42,1262924.77,21371994.49,,,,166691484.54,120827068.59,,,45864415.95
0,000058.SZ,20190827,20190827,20190630,1,1,103360254.01,66019282.04,670710878.94,,,,,,,,,0.0,,,,76417918.89,747128797.83,238244086.51,139363114.75,97761812.73,,,,,,140513026.4,615882040.39,131246757.44,0.0,726800101.89,42958551.77,53575.0,0.0,769812228.66,10033190.71,1221698340.34,,3987589.15,,1235719120.2,-465906891.54,310000000.0,,0.0,310000000.0,-426756854.3925,866029703.42,39891085.05,27399958.74,0.0,905920788.47,-595920788.47,0.0,-930580922.57,1755292816.67,824711894.1,,,,5165.0,105210331.69,604098.96,13294174.78,,,,124227.48,,-58678193.85,237499.98,-168437.87,148282482.16,-42734401.7,-204309725.24,,131246757.44,,,,824711894.1,1755292816.67,,,-930580922.57
0,000059.SZ,20190821,20190821,20190630,1,1,576451936.26,258864364.44,21104728143.57,,,,,,,,,,,,,32680956.42,21137409099.99,17952852897.47,484464230.44,2878949231.32,,,,,,567662064.1,21883928423.33,-746519323.34,,,,140778.2,,140778.2,78489436.38,,,,,78489436.38,-78348658.18,1550000000.0,,,1550000000.0,-949260278.8359,4503145705.0,611996687.52,,16836961.9,5131979354.42,-3581979354.42,,-4406847335.94,8640866089.52,4234018753.58,,,,284191597.25,651767974.73,50095577.02,26450572.35,,,,3985527.71,,-3584847.92,57131736.32,-519478.53,-1199109286.69,1579325183.07,-3031016724.17,-553455.18,-746519323.34,,,,4234018753.58,8640866089.52,,,-4406847335.94
0,000060.SZ,20190829,20190829,20190630,1,1,479358265.5,78366383.33,,,,,,,,,,,,,,,,,,,,,,,,,,383584647.55,,,,,,,,,,,,,,,,,,,,,,,,,,-373958310.59,,1532642241.75,,,,-3756283.73,269262480.39,128720998.78,1540288.65,,,7193.69,,-43619007.95,-94011845.12,-38542186.15,3663086.48,7029685.76,-338798172.68,-65636239.4,,383584647.55,,,,1532642241.75,1906600552.34,,,-373958310.59
1,000060.SZ,20190829,20190829,20190630,1,1,479358265.5,78366383.33,9454244646.56,3753944.79,-13884611.01,,,,,,,17437870.77,,,84302416.57,102421038.61,9648275306.29,7765386529.25,848574583.64,418825788.83,,-11861799.44,,3638838.59,,240126717.87,9264690658.74,383584647.55,,63415812.32,960357.17,112800.0,,64488969.49,629150916.55,166052377.44,,22430803.01,,817634097.0,-753145127.51,2730342904.07,,22838836.74,2753181740.81,-808325104.7131,2345426857.03,417337441.18,,,2762764298.21,-9582557.4,5184726.77,-373958310.59,1906600552.34,1532642241.75,,,,-3756283.73,269262480.39,128720998.78,1540288.65,,,7193.69,,-43619007.95,-94011845.12,-38542186.15,3663086.48,7029685.76,-338798172.68,-65636239.4,,383584647.55,,,,1532642241.75,1906600552.34,,,-373958310.59
0,000061.SZ,20190828,20190828,20190630,1,1,136467370.16,145235049.64,1558916723.72,4083618.93,,,,,,,,,,,,221738085.93,1784738428.58,540092030.58,311698544.06,170912901.76,,,,,,280098627.02,1302802103.42,481936325.16,5007584.83,355000000.0,40231265.77,1968530.32,,402207380.92,242469895.15,270000000.0,,26000000.0,,538469895.15,-136262514.23,2185000000.0,499625000.0,2940000.0,2689565000.0,608782618.0709,2806258796.0,178591775.1,14700000.0,64834502.75,3049685073.85,-360120073.85,-17618.0,-14463880.92,1860317522.24,1845853641.32,2000000.0,2000000.0,,-2011102.66,177538949.51,33597318.46,24608181.65,,,197001.24,,,-59718807.53,3803083.37,-157518.06,8956019.51,-38806139.29,72225911.69,-19998992.53,481936325.16,,,,1845853641.32,1860317522.24,,,-14463880.92
0,000062.SZ,20190828,20190828,20190630,1,1,382796651.24,79680994.69,6129131974.96,,,,,,,,,,,,,21365699.09,6150497674.05,5131844220.78,229381063.9,156285920.95,,,,,,109324873.24,5626836078.87,523661595.18,,50000.0,259488.77,9076.31,,318565.08,20509280.49,,131246000.0,,,151755280.49,-151436715.41,3189642953.8,,2712306.98,3192355260.78,398076315.5966,3186916908.43,275966860.78,24301710.1,18422424.28,3481306193.49,-288950932.71,2864633.91,86138580.97,1345767570.78,1431906151.75,,,,15606647.66,53881940.95,4717465.93,14541493.83,,,-1034122.27,225670.26,-2768067.0,-107867781.76,-7497066.84,7557333.34,16519421.92,37729622.62,33416412.63,-3845022.02,523661595.18,,,,1431906151.75,1345767570.78,,,86138580.97
0,000063.SZ,20190828,20190828,20190630,1,1,1824563000.0,749057000.0,43797682000.0,2853112000.0,,,,,,,,,,,,2912413000.0,49563207000.0,30226065000.0,8740820000.0,5289879000.0,,,,,,4039826000.0,48296590000.0,1266617000.0,,1227875000.0,101557000.0,14593000.0,445907000.0,1789932000.0,4263060000.0,194901000.0,,2200000000.0,,6657961000.0,-4868029000.0,23776919000.0,,26280000.0,23807769000.0,-5698772755.5944,12468044000.0,1661520000.0,273581000.0,652159000.0,14781723000.0,9026046000.0,77915000.0,5502549000.0,21134111000.0,26636660000.0,4570000.0,4570000.0,,469998000.0,602416000.0,742108000.0,,,,16975000.0,,142604000.0,-315397000.0,-141356000.0,25137000.0,-2715920000.0,-52537000.0,-2088462000.0,,1266617000.0,,,,,,,,
1,000063.SZ,20190828,20190828,20190630,1,1,1824563000.0,749057000.0,43797682000.0,2853112000.0,,,,,,,,,,,,2912413000.0,49563207000.0,30226065000.0,8740820000.0,5289879000.0,,,,,,4039826000.0,48296590000.0,1266617000.0,,1227875000.0,101557000.0,14593000.0,445907000.0,1789932000.0,4263060000.0,194901000.0,,2200000000.0,,6657961000.0,-4868029000.0,23776919000.0,,26280000.0,23807769000.0,,12468044000.0,1661520000.0,273581000.0,652159000.0,14781723000.0,9026046000.0,77915000.0,5502549000.0,21134111000.0,26636660000.0,4570000.0,4570000.0,,469998000.0,602416000.0,742108000.0,,,,16975000.0,,142604000.0,-315397000.0,-141356000.0,25137000.0,-2715920000.0,-52537000.0,-2088462000.0,,1266617000.0,,,,,,,,
0,000065.SZ,20190803,20190803,20190630,1,1,373827285.34,17304107.0,3038371993.62,234272809.16,,,,,,,,,,,,568841366.09,3841486168.87,3425946962.04,242737997.27,89923838.34,,,,,,932814287.39,4691423085.04,-849936916.17,10000000.0,,1144065.85,53587.05,,11197652.9,284533128.81,8410750.0,,600.0,,292944478.81,-281746825.91,202732060.12,,51813412.55,255675116.57,,212518433.85,99114722.46,,60930242.5,372563398.81,-116888282.24,4030049.49,-1244541974.83,4182893365.8,2938351390.97,1129643.9,,,15470266.87,20676460.12,32339429.66,7753169.02,,,-7564.96,158496.9,1753425.72,-3142020.68,1325340.37,30979.28,-58000664.66,-1175346299.82,-84483659.16,404332.83,-849936916.17,,,,2938351390.97,4182893365.8,,,-1244541974.83
1,000065.SZ,20190803,20190803,20190630,1,1,373827285.34,17304107.0,3038371993.62,234272809.16,,,,,,,,,,,,568841366.09,3841486168.87,3425946962.04,242737997.27,89923838.34,,,,,,932814287.39,4691423085.04,-849936916.17,10000000.0,,1144065.85,53587.05,,11197652.9,284533128.81,8410750.0,,600.0,,292944478.81,-281746825.91,202732060.12,,51813412.55,255675116.57,-1217246603.3853,212518433.85,99114722.46,,60930242.5,372563398.81,-116888282.24,4030049.49,-1244541974.83,4182893365.8,2938351390.97,1129643.9,,,15470266.87,20676460.12,32339429.66,7753169.02,,,-7564.96,158496.9,1753425.72,-3142020.68,1325340.37,30979.28,-58000664.66,-1175346299.82,-84483659.16,404332.83,-849936916.17,,,,2938351390.97,4182893365.8,,,-1244541974.83
0,000066.SZ,20190831,20190831,20190630,1,1,155120216.06,57492551.09,4161511978.49,63261215.89,,,,,,,,,,,,153392291.26,4378165485.64,3677906460.58,909532543.85,200530637.19,,,,,,325872999.12,5113842640.74,-735677155.1,,100000000.0,5270730.98,33951515.66,,139222246.64,278830546.38,177400000.0,,129154272.88,,585384819.26,-446162572.62,2164723697.77,,,2164723697.77,-1524941027.4808,1812553532.31,96015462.34,1510795.8,,1908568994.65,256154703.12,-1371775.07,-927056799.67,3202699658.7,2275642859.03,,,,21984423.35,105584313.02,20374184.33,3248407.92,,,-231408.22,621283.89,-67195385.18,-455238.19,5583362.1,16758199.71,-410458958.85,-533917082.12,-121964192.49,,-735677155.1,,,,2275642859.03,3202699658.7,,,-927056799.67
0,000068.SZ,20190827,20190827,20190630,1,1,-47378895.21,26872340.43,92825332.21,,,,,,,,,,,,,23775179.74,116600511.95,63164302.02,48480577.19,6675404.95,,,,,,23068019.47,141388303.63,-24787791.68,,1008000.0,2056849.32,90211.95,,3155061.27,174428682.83,,7657693.66,52015874.86,,234102251.35,-230947190.08,242265000.0,,53844496.12,296109496.12,,12800000.0,47922494.14,,50000000.0,110722494.14,185387001.98,1721.34,-70346258.44,544316860.89,473970602.45,,,,1157489.21,5794607.06,1021053.57,729387.09,,,-960326.11,,,3245808.29,-244532.66,-22928.85,-21665367.19,-4138014.11,10801586.8,,-24787791.68,,,,473970602.45,544316860.89,,,-70346258.44
