,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
0,300533.SZ,20191030,20190930,1.05,1.05,2.859,2.859,8.9528,0.5023,6.0659,12964477.04,93258442.94,268612767.96,8.2044,8.2044,2.0615,8.222,0.1622,94.1059,0.1571,76732898.32,101734873.14,,-310889106.005,-310889106.005,218260618.37,,0.0,-387453812.11,1636002490.16,1572445772.05,1184991959.94,1639210670.12,661953138.99,1.054,16.3369,0.3891,6.5682,-3.3729,1.0095,-3.0848,-3.0848,37.1402,93.2249,6.7751,65.4977,37.1402,34.5598,36.3185,-5.3805,,73.369,40.6511,35.3082,6.5885,6.57,5.7844,5.5456,5.8334,5.7876,8.7847,7.3941,11.7504,1.1331,1.1379,96.4056,3.5944,88.0769,0.0,100.4416,100.0,,0.1797,0.1331,7.5435,,7.4956,,,0.1797,32.8387,7.7779,5.7903,2624444.92,40.6887,34.7587,77.815,1.6424,1.3846,1.5254,12.6736,52.1739,52.1739,122.7247,51.1877,50.0535,53.4355,64.67,121.6814,44.2234,4.8164,2.5357,4.3353,41.6975,41.6975,20.8425,-48.7986,6.3873
0,300534.SZ,20191026,20190930,0.0179,0.0179,0.5333,0.5333,0.7631,0.0919,0.5292,1640879.08,3802981.41,62006133.08,3.9456,3.4267,3.2284,0.9112,0.5752,0.5319,0.2039,6062909.58,7756112.13,,-54810573.7815,-34810573.7815,43202155.66,4748166.67,30000000.0,-5684522.74,649083650.55,215622010.65,209937487.91,759945619.44,188407813.6,0.0179,2.3842,-0.0365,0.6211,-0.0901,0.0256,-0.1807,-0.1148,4.1258,38.3308,61.6692,32.1456,4.1258,21.01,11.4419,-0.3064,,96.252,5.3029,4.7947,0.754,0.75,0.5267,0.9778,0.8414,0.8416,1.0053,1.3037,9.6486,1.1068,1.0986,35.7502,64.2498,80.3425,3.9477,95.1701,93.9087,6.0913,-0.1514,0.1068,9.2782,24.108,8.3269,21.6361,,-0.1422,391.6045,1.1219,0.6863,375674592.01,5.101,28.6656,103.6354,-0.3587,-0.3673,-0.2217,3.3275,-49.0028,-49.0028,41.6,-31.8147,-34.5955,-48.8275,-53.27,41.5509,-49.1141,0.3324,3.774,0.3344,5.4863,5.4863,21.0374,-168.3336,0.5631
0,300535.SZ,20191024,20190930,0.2798,0.2798,2.6057,2.6057,3.1142,0.2897,2.9455,2351525.02,26734187.38,129781382.45,3.5882,2.7077,2.4972,1.4629,0.6777,1.0577,0.3325,32931078.31,36051475.6,,21791207.8699,21791207.8699,105424236.55,4536246.36,0.0,-21516376.39,701091429.03,272855304.2,251338927.81,739462062.58,336262771.99,0.2798,7.1122,0.1796,3.2352,-0.1683,0.3469,0.2097,0.2097,10.7231,47.9196,52.0804,34.8804,10.7231,13.3744,20.9347,0.5713,,87.8408,12.7379,13.3114,4.0216,4.01,3.6965,4.426,3.5654,4.1941,5.3621,5.9013,12.9453,1.1487,1.1262,44.5337,55.4663,82.5374,0.0,99.9688,95.8747,4.1253,0.1771,0.1487,6.7227,,6.3758,,,0.1698,353.8121,4.7539,3.5708,361772589.01,12.7401,12.8778,88.612,1.3153,1.2158,1.1511,-2.2686,-17.9231,-17.9231,148.4094,-16.8623,-16.8665,-17.9167,-15.0,147.3917,-23.0673,0.2212,8.9466,4.523,-0.958,-0.958,-1.0841,-12.5744,6.695
0,300536.SZ,20191028,20190930,0.1518,0.1518,1.2235,1.2235,0.0278,0.1021,0.9305,-160766.86,44691823.35,91663093.73,1.7162,0.7782,0.7381,1.6089,0.3032,16.0833,0.2849,50653823.93,48806008.85,,42019425.3116,-66550223.1784,687547552.76,0.0,11592750.01,-277992343.99,598740925.83,492435683.34,202850589.34,615892265.22,302849614.27,0.1518,2.0604,0.1354,1.0326,-0.6458,0.1664,0.1433,-0.2269,12.4097,25.5442,74.4558,10.3198,12.4097,,10.782,-0.4622,,85.8841,14.0768,13.601,7.5822,7.59,7.6095,3.8747,3.5353,6.5942,10.1096,5.1663,53.6381,2.1569,2.1447,90.5284,9.4716,45.9354,1.8823,98.1177,98.3419,1.6581,0.0578,1.1569,0.8643,52.1274,0.8564,51.6479,,0.0568,716.9318,4.7137,3.5353,33397992.5,14.0632,,84.3227,2.8176,2.828,1.3184,89.6645,5.1247,5.1247,-67.2076,2.029,0.5908,5.1324,6.92,-42.6066,-2.4985,-39.4534,7.2123,5.9567,3.7804,3.7804,1.6081,-24.4968,7.8264
0,300537.SZ,20191029,20190930,0.38,0.38,3.1153,3.1153,4.318,0.1389,1.439,12914623.51,60348678.78,228914043.87,1.4171,1.1177,1.0999,1.4696,0.8354,3.162,0.3248,68714727.54,97977904.99,,-17433146.5144,-16455037.7044,385645121.85,39712207.5,148979995.0,46516718.74,460588401.08,220512914.63,261029638.37,1480904074.48,304576857.96,0.3795,6.8959,-0.0582,1.5779,-0.2577,0.5076,-0.0903,-0.0852,12.9475,38.0671,61.9329,25.27,12.9475,8.5666,15.8076,0.8958,-0.4183,88.5731,11.5575,16.2932,5.6395,5.62,4.6454,5.2918,4.2052,5.7182,7.5193,7.0557,30.129,1.4312,1.4252,39.2988,60.7012,24.1619,10.0601,89.8837,92.0409,7.9591,-0.0212,0.4312,2.3176,8.9347,0.8019,3.0916,9.9016,-0.0196,287.6536,5.6069,3.957,91589641.44,15.3973,11.2729,87.641,1.5827,1.5997,1.0745,12.6991,100.0,100.0,18.8285,60.3857,114.9236,98.2551,64.26,18.8594,85.9506,5.0468,6.096,5.0464,37.2621,37.2621,31.9346,13.9831,6.6171
0,300538.SZ,20191029,20190930,0.19,0.19,7.7401,7.7401,0.7444,0.0773,1.0964,450686.87,28017652.89,127037977.03,2.1874,1.9961,1.9058,3.5209,1.7916,82.0132,1.6661,39234335.62,46603951.56,,50311768.4608,73727285.1308,288555362.09,,48467277.52,-95553310.78,429142677.38,400165810.75,304612499.97,500390814.62,177966836.1,0.1877,2.9117,0.2833,1.1737,0.2799,0.3074,0.3318,0.4862,2.5112,10.8243,89.1757,6.9431,2.5112,3.3054,3.1086,0.5291,-0.3938,96.657,3.4553,3.9709,6.5722,6.79,6.4682,6.6159,4.1839,7.0939,8.7629,8.8212,42.7181,1.7458,1.6262,93.4396,6.5604,54.3944,9.6859,88.23,100.0,,0.1275,0.7458,1.31,9.1091,1.2733,8.8543,,0.1275,94.1829,5.5785,4.0413,16061049.48,3.4418,2.9441,96.4298,2.7726,2.7555,1.7206,3.5393,-24.0,-24.0,-15.8348,31.6378,18.9863,9.5872,23.18,51.4193,4.4899,-42.2282,27.2682,3.9228,22.6959,22.6959,46.5812,79.803,4.8783
0,300539.SZ,20191030,20190930,0.03,0.03,1.7879,1.7879,0.4624,0.0668,0.6504,1903800.34,4855892.3,75636024.69,1.0993,0.74,0.5645,2.1412,0.8309,1.553,0.4049,7252169.65,19530485.37,,-64407725.4767,27491966.5433,143348288.61,17300811.67,339936424.46,281413967.9,393390514.63,43183578.66,276184793.78,827881811.36,157775385.74,0.0307,2.1802,0.099,0.7172,0.1432,0.0888,-0.2928,0.125,1.8225,19.2305,80.7695,16.4499,1.8225,2.7705,11.3042,2.3751,-0.0998,98.1561,2.518,4.9656,1.5181,1.47,1.0905,2.0103,0.7378,1.7371,2.0241,2.6804,50.6393,2.0259,2.1817,48.3602,51.6398,39.7955,41.061,58.7084,86.8727,13.1273,0.0501,1.0259,0.9709,1.4298,0.7859,1.1572,1.3979,0.0435,262.9866,0.9837,0.6958,403146951.2,2.5905,2.9074,97.058,0.5523,0.5373,0.2772,11.4797,-50.0,-50.0,164.7059,-41.0248,-40.952,-45.7009,-46.09,178.6906,-54.3753,19.5941,3.5692,20.147,0.2644,0.2644,-19.5213,258.4975,19.0125
0,300540.SZ,20191029,20190930,0.0825,0.0825,2.6305,2.6305,2.6547,0.1976,0.7261,6497053.81,3794623.02,48034653.29,2.0495,1.8255,1.4772,0.7711,0.3713,23.8548,0.3242,3272463.99,14272744.18,,-74950434.9995,-102450434.9995,344258874.28,1453369.64,64500000.0,-77151124.89,498667866.49,428984963.7,351833838.81,642453028.13,115197517.18,0.0825,4.4941,0.2125,0.9237,-0.6815,0.1144,-0.601,-0.8215,3.2752,14.6425,85.3575,12.4027,3.2752,2.4314,9.0009,0.9704,-0.9682,99.0025,1.3297,4.3508,1.8758,1.88,0.6916,1.4104,1.0618,2.155,2.5011,1.8805,41.5125,1.7098,1.8444,84.7777,15.2223,50.464,10.0396,87.2376,99.6457,0.3543,0.0648,0.7098,1.3663,8.6893,1.2156,7.7313,,0.0646,421.589,1.4157,1.017,73399527.22,3.3804,2.2918,99.9763,0.0671,0.054,0.026,9.2448,62.4016,62.4016,135.4226,-38.5312,68.0572,65.0805,-25.81,135.5032,91.5333,4.3974,-4.5897,4.3975,59.4395,59.4395,43.3647,481.0145,-13.8111
0,300541.SZ,20191024,20190930,0.22,0.22,5.9172,5.9172,1.7558,0.2016,1.6337,21845.95,39720057.15,136688016.33,2.1355,1.322,1.1157,2.224,0.9669,15.9426,0.806,36241786.18,58682369.58,,-288248531.8688,-190818803.9288,190533308.52,,327429727.94,268555422.45,785611117.16,588149470.17,856704892.62,1149653921.3,332363956.99,0.2195,4.5402,-1.4409,1.8353,-1.1147,0.324,-1.5917,-1.0537,3.7087,12.7557,87.2443,9.3481,3.7087,2.4342,5.6957,1.2182,0.2408,96.6179,4.2556,5.4762,4.9739,4.99,4.9712,4.414,2.9894,4.7426,6.6319,5.8853,38.6486,1.63,1.6639,82.5342,17.4658,58.6195,28.4807,71.5193,100.0,,-0.5038,0.63,1.5874,2.5111,1.5167,2.3993,2.9253,-0.5038,230.6483,3.9859,2.9894,72763273.22,4.258,3.32,95.3066,2.0151,2.0114,1.2234,3.168,69.2308,69.2308,-25.5577,66.5101,66.3849,74.6601,80.93,-25.5061,57.0938,6.0249,1.6291,5.9859,28.3153,28.3153,-8.9867,-30.4784,11.1821
0,300542.SZ,20191025,20190930,0.04,0.04,2.9058,2.9058,0.3405,0.1812,1.2734,2173042.55,8086682.13,150252724.0,2.133,1.8938,1.8196,1.9046,0.8116,14.6008,0.591,20472023.52,28245092.98,,-18502176.5519,-74358543.7619,219204275.3,33000000.0,149323425.07,-87249387.54,465649329.0,389223576.15,276974188.61,806898440.21,337085152.96,0.0443,2.7642,-0.1537,1.4546,-0.664,0.1219,-0.0798,-0.3209,2.9799,22.3138,77.6862,18.3485,2.9799,3.4179,14.3413,0.5894,,96.9597,3.6053,4.1946,1.6056,1.6,1.2655,2.4791,1.7612,2.7938,2.1408,3.3055,37.9121,1.6106,1.783,69.186,30.814,43.9664,18.5059,79.3836,85.5552,14.4448,-0.1037,0.6106,1.5953,4.2896,1.1597,3.1184,,-0.0887,193.0372,2.3483,0.9005,105801928.52,3.6053,5.3198,98.0732,0.2744,0.0602,0.327,15.0424,-20.0,-20.0,84.0345,90.2536,89.8943,-3.4411,-18.03,76.1363,-7.9702,-32.7772,-13.1564,0.4825,90.0275,90.0275,26.7411,-82.5046,4.9214
0,300543.SZ,20191030,20190930,0.6251,0.6251,8.4115,8.4115,2.2521,0.3068,2.5191,3662479.44,72113175.12,194270018.03,2.2007,1.5985,1.1993,4.8903,1.1825,5.6401,0.9221,79462179.63,71819687.24,,57287077.5242,57287077.5242,410483168.36,1144769.76,0.0,-260037733.95,692180309.01,492854067.09,232816333.14,730823203.68,339112608.2,0.6315,6.0799,1.1065,2.8259,0.3962,0.5985,0.4774,0.4774,7.4313,19.2464,80.7536,7.3427,7.4313,1.0865,7.5687,-1.3125,-3.2416,92.1277,8.0435,7.1152,10.8859,10.82,10.3598,6.5612,6.8527,9.0897,14.5145,8.7483,36.0302,1.5632,1.5725,79.0701,20.9299,60.5873,0.0,99.831,99.7219,0.2781,0.3235,0.5632,1.7724,,1.6816,,,0.3226,143.9337,9.1369,6.9226,176555859.82,8.4277,1.1387,89.7355,4.6682,4.5544,2.9632,7.0381,133.3333,133.3333,189.7041,162.3448,138.6511,135.6895,180.69,189.7057,110.0317,10.1112,9.1388,10.112,17.0959,17.0959,8.057,71.2622,12.2162
0,300545.SZ,20191030,20190930,0.39,0.39,3.4142,3.4142,1.2635,0.2443,2.0271,2664200.6,53856761.69,157040553.29,1.5458,0.9475,0.9127,2.052,0.5595,27.6539,0.4095,53368272.95,75843185.38,,55871753.4629,98251918.2729,255766700.77,4000000.0,337420730.23,37270900.41,461867705.27,323738583.61,361009484.02,980198446.06,327274953.07,0.3923,4.461,0.6766,2.2714,0.5422,0.5264,0.3878,0.6819,11.4894,31.9226,68.0774,20.4794,11.4894,4.3389,14.2649,1.8756,0.1057,89.1515,13.3503,15.4171,9.1541,9.19,8.7226,6.3132,4.7048,6.8921,12.2055,8.4176,48.1616,1.9291,1.9457,73.9477,26.0523,37.2484,34.4237,65.5763,99.3302,0.6698,0.1643,0.9291,1.0763,1.905,0.7734,1.3688,12.3922,0.1632,416.329,6.2731,4.7048,92120767.67,13.5416,5.5028,92.1702,2.1313,2.0278,1.12,23.7794,-20.4082,-20.4082,178.0482,-19.7371,-19.9327,-19.8223,-16.36,178.0296,-28.0242,8.5824,6.6446,8.5585,-0.5012,-0.5012,-26.416,-53.0129,11.3954
0,300546.SZ,20191031,20190930,0.57,0.57,3.4717,3.4717,1.5619,0.3601,3.2033,4559814.42,73073689.54,220453336.28,4.179,3.3314,3.149,1.8983,0.5071,25.5943,0.4475,69917588.67,84254023.25,,-71089983.5352,-71089983.5352,213555562.05,7485542.85,0.0,-346801009.84,781619166.49,678899197.11,332098187.27,807379364.35,486911619.1,0.5682,5.9087,-0.5809,3.5634,-0.5331,0.6166,-0.5203,-0.5203,16.3653,46.472,53.528,29.4764,16.3653,10.0461,21.1347,-1.7044,-0.0493,85.2612,19.4542,17.7609,10.0581,9.99,9.4673,7.9482,7.3236,9.1774,13.4108,10.5976,21.4933,1.2738,1.3734,86.7792,13.2208,76.0019,0.0,100.0,96.6135,3.3865,-0.3717,0.2738,3.6526,,3.5361,,,-0.3591,366.9516,9.7648,7.3236,99707977.87,19.4653,10.4922,81.2766,3.9285,3.8321,3.0056,-14.2532,32.5581,32.5581,34.986,32.3773,32.4532,32.0168,36.58,34.2914,12.3831,8.4424,-5.7934,9.6506,32.7406,32.7406,27.6644,-14.1377,17.4703
0,300547.SZ,20191028,20190930,0.3735,0.3735,1.7322,1.7322,0.8503,0.2024,1.6597,33239166.85,47784196.09,101712315.51,4.9257,3.5107,3.1959,2.0497,0.5284,2.1894,0.3894,45188559.24,88112722.92,,22109609.2794,22109609.2794,143620673.72,9550910.17,0.0,-172004370.6,787962508.15,563818353.68,391813983.08,805257566.36,403908980.73,0.3735,3.7125,0.2662,1.8621,-0.1859,0.4062,0.1019,0.1019,21.5645,27.0709,72.9291,14.1666,21.5645,5.4186,9.2833,-0.5353,-0.2531,87.973,24.0108,23.4514,10.1634,3.68,5.994,9.1325,8.3977,9.9366,13.5512,12.1767,15.9815,1.1902,1.2103,73.8123,26.1877,82.214,0.0,100.0,93.7646,6.2354,0.4021,0.1902,5.2572,,5.1443,,,0.377,314.5296,11.1969,8.3977,233695064.64,23.9867,4.8122,90.3709,3.2557,1.8249,2.7413,15.3195,-62.7728,-62.7728,-44.9886,-16.3503,-16.3644,-12.7803,-32.12,-3.3739,-19.402,-41.906,-1.3166,2.0407,-20.3189,-20.3189,-6.3252,-6.1027,8.2157
0,300548.SZ,20191022,20190930,0.09,0.09,3.1179,3.1179,2.9609,0.494,3.0519,7903893.43,-378076.41,57471764.2,4.2944,3.2939,2.4872,3.2857,0.5265,2.3247,0.3576,-2509547.64,2623260.97,,-78276893.545,-78276893.545,111707443.53,7716189.09,0.0,-146137776.43,496020713.62,368013085.1,221875308.67,616115091.64,295547178.15,0.0903,7.3919,-0.0085,3.5459,-0.7069,0.0315,-0.9391,-0.9391,2.8959,22.1152,77.8848,22.2543,2.8959,1.8781,22.4743,-2.0982,-0.0144,100.9657,3.0948,1.0094,1.2304,1.24,-0.0618,0.3609,1.0355,0.3997,1.6405,0.4812,16.2362,1.1938,1.1882,65.2203,34.7797,67.4364,0.0,100.0,93.5388,6.4612,-0.0064,0.1938,5.1591,,4.1535,,,-0.006,225.8907,1.3807,1.0355,130243132.73,3.1076,2.3799,100.6108,0.2334,0.0588,0.1965,8.5791,-83.3333,-83.3333,-100.8912,-82.741,-84.1997,-83.2055,-101.07,-100.902,-82.2874,1.4646,2.433,1.4645,33.4382,33.4382,0.6009,-51.3869,-5.1835
0,300549.SZ,20191025,20190930,0.1247,0.1247,2.0137,2.0137,1.3047,0.2484,1.2332,3211373.41,13420469.44,76005097.66,2.5935,2.2078,1.4672,1.7281,0.5123,1.5704,0.3548,15523247.12,23556730.12,,-55798502.9201,-24252309.5501,127935187.77,2243684.91,129373698.61,57062131.56,476200167.07,318338805.66,317870661.41,634249630.75,197567175.73,0.1247,3.7864,0.1027,1.4817,-0.2337,0.1767,-0.4185,-0.1819,6.1942,28.3067,71.6933,21.5781,6.1942,7.5007,12.494,1.5833,-0.1547,94.2187,7.194,8.7733,3.2618,3.18,2.632,3.1127,2.1977,3.259,4.3491,4.1503,33.9538,1.5141,1.4842,67.7784,32.2216,62.2949,20.3979,79.6021,76.9704,23.0296,0.0685,0.5141,1.9452,3.9025,1.8347,3.6808,8.3453,0.0528,254.5014,2.9303,2.1977,212341445.33,7.19,7.8428,97.9293,0.4221,0.3071,0.2802,18.7356,-53.1731,-53.1731,-74.667,-53.5671,-53.4187,-53.1641,-58.63,-74.6686,-53.4857,-1.9474,2.0375,-1.9491,-6.2826,-6.2826,-4.9612,-64.4487,0.6914
0,300550.SZ,20191018,20190930,0.31,0.3,2.5004,2.5004,2.3968,0.2137,2.019,5986827.14,28686549.33,136107652.24,2.249,2.2299,2.1765,0.8844,0.3993,3.2005,0.3104,19674679.7,40022809.05,,-60864495.9501,-70876913.5001,232358447.79,2004320.54,95000000.0,-228791046.46,576071673.84,408874605.49,180083559.03,711417267.62,261904711.18,0.2956,5.1596,-0.4043,2.2327,-0.4009,0.3412,-0.5189,-0.6042,11.6765,46.4036,53.5964,34.3398,11.6765,7.8509,25.6253,0.8636,,93.2922,12.7195,13.6451,6.0174,6.01,4.9784,4.2361,3.625,5.3211,8.0232,5.6481,34.8245,1.5343,1.6397,77.844,22.156,60.9097,13.3536,85.0766,99.3915,0.6085,-0.1449,0.5343,1.8376,6.371,1.749,6.0639,,-0.144,312.4074,4.8333,3.6699,157691235.98,12.7815,8.3651,95.8458,2.2542,1.5988,1.5841,12.0774,34.7826,30.4348,47.1917,37.4569,38.5627,34.9755,28.44,25.5584,18.3759,-21.6521,0.2076,10.6102,27.1826,27.1826,25.1703,-21.5774,14.0228
0,300551.SZ,20191022,20190930,0.1257,0.1231,2.0043,2.0043,1.8982,0.2012,1.9444,5100405.58,8787347.98,106328366.1,2.8609,1.9999,1.7965,1.2308,0.3374,2.6459,0.2795,-2483276.99,10929663.28,,-4691192.74,-4691192.74,226275077.29,48058554.62,20000000.0,-213057382.34,527617098.3,458297884.67,245240502.33,569982176.4,241675718.89,0.1233,4.8826,-0.655,2.1456,-0.0727,0.097,-0.0416,-0.0416,6.1505,47.0974,52.9026,42.8212,6.1505,22.613,21.3687,-1.1605,-4.5644,101.0999,4.5403,4.8412,2.5653,2.49,1.6231,1.3532,1.7191,1.947,3.4204,1.8043,34.8606,1.5352,1.4919,83.449,16.551,62.4905,3.5089,96.4909,83.6721,16.3279,-0.2996,0.5352,1.8686,27.4991,1.7926,26.3809,,-0.2507,625.0185,2.2921,1.7194,117233346.65,6.0017,19.1031,91.862,3.3494,2.6286,2.3189,24.5192,266.7109,263.2626,30.2301,343.3031,288.4318,267.4394,211.79,28.5775,255.8225,0.8468,9.4955,3.2301,103.1261,103.1261,122.2443,208.907,7.4553
0,300552.SZ,20191030,20190930,1.17,1.17,10.2671,10.2671,3.6715,0.3193,3.5994,4032615.48,124824445.6,347149389.51,1.4051,0.8223,0.7554,1.8324,0.7323,9.1034,0.6216,121563782.53,152127399.6,,80724223.7215,163864223.7215,1278389458.97,1593526.88,203384222.4,-144312428.3,840745437.95,600321237.4,456008809.1,1100600433.85,430811131.95,1.1721,8.1245,0.3575,3.9187,0.8911,1.3838,0.7343,1.4905,11.376,30.7554,69.2446,19.0658,11.376,6.9749,11.6574,0.4335,-0.1209,89.2302,12.9397,13.4776,15.609,15.67,15.1205,8.3781,7.0716,13.3821,20.812,11.1708,62.3111,2.6533,2.1995,87.4615,12.5385,35.3168,18.4794,81.1546,99.8926,0.1074,0.0265,1.6533,0.6021,4.3916,0.5668,4.1338,,0.0265,330.411,9.4288,7.0965,126889403.24,13.0441,3.9755,80.8855,17.0932,16.9398,7.4791,26.1961,880.0,880.0,120.1352,778.874,794.289,906.1379,665.8,120.567,767.0824,15.3852,90.2966,17.8544,183.0931,183.0931,347.5838,7041.4697,20.8453
0,300553.SZ,20191030,20190930,0.3226,0.3226,2.3511,2.3511,3.4311,0.4026,2.0903,2500434.09,12982010.9,51476182.51,5.8259,4.3781,4.2864,2.0053,0.4134,1.3102,0.3049,8357808.11,15138219.37,,-15348647.3919,-15848647.3919,48238280.17,,0.0,-69341100.2,324180100.52,232792546.17,163451445.97,327570172.16,119658232.45,0.3226,6.924,0.1479,2.4929,-0.3642,0.3154,-0.3198,-0.3302,11.3264,45.6141,54.3859,36.4899,11.3264,13.8891,23.1107,-0.5098,-0.791,92.594,13.8295,13.4143,4.7,4.69,3.941,4.0904,3.4537,3.7748,6.2667,5.4539,12.8359,1.1473,1.1235,74.7803,25.2197,86.2621,0.0,101.4597,100.0,,0.1472,0.1473,6.8898,,6.7204,,,0.1472,421.9689,4.6049,4.1834,84604264.7,13.9241,13.9447,95.8482,1.2993,1.1276,0.7911,20.0322,-14.6787,-14.6787,36.5651,-22.5737,-22.0326,-14.6954,-23.15,36.5602,-15.7485,1.8026,3.1384,1.8018,6.2696,6.2696,-2.2026,-62.0996,1.25
0,300554.SZ,20191026,20190930,0.1307,0.1307,1.7773,1.7773,2.3396,0.19,1.8445,1216217.99,11021125.4,47368165.08,1.4234,1.2574,1.1786,2.0613,0.3287,0.7446,0.2031,11636229.3,14417026.72,,91473017.5678,234473017.5678,244695408.45,13461743.25,160000000.0,-125694811.92,469814600.75,171331722.92,45636911.0,662769400.54,190434919.61,0.1307,5.3715,0.9501,2.0346,2.2672,0.154,0.9773,2.5051,7.3562,28.4743,71.5257,23.455,7.3562,4.004,18.6395,0.8115,1.6975,93.0051,7.9203,8.6665,2.4405,2.44,2.1979,1.7601,1.494,2.2887,3.254,2.3468,45.4061,1.8317,1.6335,62.5487,37.4513,51.0154,24.1411,75.8589,96.7807,3.2193,0.2197,0.8317,1.2023,3.1423,1.1235,2.9363,,0.2127,280.272,1.992,1.494,295466441.06,7.855,4.1882,89.3753,1.184,1.1175,0.7276,142.7659,-80.7284,-80.7284,127.7325,-82.4708,-82.6058,-80.7216,-82.08,127.7448,-79.8127,0.5334,28.3994,0.5332,-39.1191,-39.1191,6.2426,46.3818,-4.5027
0,300555.SZ,20191030,20190930,0.0125,0.0125,0.8692,0.8692,0.8477,0.1588,1.179,3475772.06,-982034.35,45172547.28,4.6707,4.1837,3.3356,0.4663,0.27,1.8912,0.2174,-5964547.74,5209279.79,,25685314.5481,13949604.5481,80093176.71,2805286.75,52632090.0,15235704.38,604431327.04,487188857.95,502424562.33,694650872.76,267561811.43,0.0125,3.1855,0.0443,1.3378,0.0561,0.026,0.1284,0.0697,0.8833,25.985,74.015,24.4184,0.8833,7.8288,14.7289,1.8607,-1.4522,103.431,0.0469,2.9966,0.3929,0.39,-0.1547,0.6516,0.1921,0.5801,0.5239,0.8688,17.4305,1.2111,1.2595,79.7267,20.2733,77.7354,7.5768,91.7161,97.9301,2.0699,0.0667,0.2111,4.7008,12.1049,4.4597,11.4841,39.672,0.0653,722.2017,0.2561,0.3119,90596070.86,1.1359,9.1983,104.6549,0.0102,-0.2047,-0.0608,18.1362,-81.5089,-81.5089,119.0374,-99.2516,-86.4837,-81.5614,-111.11,119.0179,-81.6021,0.74,-5.3455,0.7396,-28.9648,-28.9648,-17.3403,-7.0527,0.2217
0,300556.SZ,20191026,20190930,0.15,0.15,4.6267,4.6267,2.1471,0.1573,1.2864,3688230.13,12788579.17,200422207.06,2.1329,2.046,1.8486,1.4919,0.7372,17.7034,0.6478,16934637.5,18344934.04,,-50187513.2622,-50187513.2622,297595812.19,2279065.84,50000000.0,-167710250.84,464423937.29,393808042.15,226097791.31,548751727.15,166281193.32,0.1431,4.3265,-0.2692,1.4437,-0.5167,0.1593,-0.4357,-0.4357,3.1826,37.6106,62.3894,29.253,3.1826,12.7802,16.6364,-0.1637,0.0039,96.8221,3.5965,3.4426,3.4046,3.49,2.6425,2.2302,2.0617,3.028,4.5395,2.9736,41.2284,1.7015,1.6997,87.3651,12.6349,54.7265,9.1116,90.8077,99.3486,0.6514,-0.0892,0.7015,1.4242,9.9662,1.3274,9.2885,,-0.0886,201.0037,2.7489,2.0031,30800827.08,3.6062,14.1176,94.7422,2.2731,2.1774,1.3646,19.0809,-58.3333,-58.3333,58.4054,-51.5785,-51.376,-60.3507,62.66,54.1571,-64.1514,5.8109,6.5385,6.1097,20.0398,20.0398,40.9374,-53.2487,10.6021
