,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,600755.SH,20190828,20190828,20190630,1,1,1816287379.0,2666077774.83,7535292467.05,542407111.6,438036.71,5879115380.09,11632882294.86,,4329730175.22,5044400195.9,9094335824.44,2460704.51,27729256.46,31630470011.97,,1083627746.76,,,,,,,3484963526.45,75809564890.29,,,7775772288.01,1923596745.96,,,935361005.59,2164731537.91,38648278.98,50528.06,,,,133872589.24,,4490985.61,43832835.77,1647311974.8,,650471721.62,15969244372.91,,,,868543647.12,,,,,,,,,,,,,91778809263.2,3483814482.41,12119396449.17,,,,4081738632.1,12763417014.04,2815315424.07,12179571116.3,,,592605149.97,975876396.4,70442402.77,602204555.41,4131866434.31,,,,,,,,898473969.21,6292269288.16,60558235395.33,1479399652.71,194789817.18,,14032770.93,264909894.75,3525296.25,,5454898569.48,,471426655.18,,,,,,,,,,,,,,,66013133964.81,,25021604.36,,,1965982850.45,23799692447.94,25765675298.39,91778809263.2,14426655.25,-79177088.81,11293345163.2,,,,,,,
1,600755.SH,20190828,20190828,20190630,1,1,1816287379.0,2666077774.83,7535292467.05,542407111.6,438036.71,5879115380.09,11632882294.86,,4329730175.22,,9094335824.44,2460704.51,27729256.46,31630470011.97,,1083627746.76,,,,,,,3484963526.45,75809564890.29,,,7775772288.01,1923596745.96,,,935361005.59,,,,,,,133872589.24,,4490985.61,43832835.77,1647311974.8,,650471721.62,15969244372.91,,,,868543647.12,,,,,,,,,,,,,91778809263.2,3483814482.41,12119396449.17,,,,4081738632.1,12763417014.04,2815315424.07,12179571116.3,,,592605149.97,975876396.4,70442402.77,602204555.41,,,,,,,,,898473969.21,6292269288.16,60558235395.33,1479399652.71,,,14032770.93,264909894.75,3525296.25,,5454898569.48,,471426655.18,,,,,,,,,,,,,,,66013133964.81,,25021604.36,,,1965982850.45,23799692447.94,25765675298.39,91778809263.2,14426655.25,-79177088.81,11293345163.2,,,,,,,
0,600756.SH,20190830,20190830,20190630,1,1,324098753.0,1058061688.82,902110508.79,92182069.3,,274444187.33,,100000.0,412246485.97,103953648.87,16067015.6,,,187865042.44,,,,,,,,,676754413.72,1671430793.93,,,757932210.4,190590231.91,,,,151506654.84,,,,,,174789224.78,25066931.58,,4267908.91,26673987.81,,930000.0,1331757150.23,,,,,,,,,,,,,,,,,3003187944.16,,,,,,,,414469894.22,67589527.22,,,51418110.34,16313786.15,,,43031301.06,,,,,,,,1960125.0,,594782743.99,,8700000.0,,,,22711026.57,,31411026.57,,,,,,,,,,,,,,,,,626193770.56,,,,,541153.69,2376453019.91,2376994173.6,3003187944.16,,,,,,,,,,
1,600756.SH,20190830,20190830,20190630,1,1,324098753.0,1058061688.82,902110508.79,92182069.3,,274444187.33,,100000.0,412246485.97,,16067015.6,,,187865042.44,,,,,,,,,676754413.72,1671430793.93,,,757932210.4,190590231.91,,,,,,,,,,174789224.78,25066931.58,,4267908.91,26673987.81,,930000.0,1331757150.23,,,,,,,,,,,,,,,,,3003187944.16,,,,,,,,414469894.22,67589527.22,,,51418110.34,16313786.15,,,,,,,,,,,1960125.0,,594782743.99,,,,,,22711026.57,,31411026.57,,,,,,,,,,,,,,,,,626193770.56,,,,,541153.69,2376453019.91,2376994173.6,3003187944.16,,,,,,,,,,
0,600757.SH,20190820,20190820,20190630,1,1,1213650273.0,1815392094.01,3686459295.62,278486882.95,,1645021221.75,68617732.2,238626419.37,946073048.32,161660531.75,412727574.08,,,1251069148.06,,,,,,,,,3415890321.66,8139685997.19,,,205648197.99,392343883.98,,,,831480687.72,78646149.67,,,,,273893821.07,4811436.91,2609.39,57048837.21,33566986.55,,99334937.16,2261579300.6,,,,,,,,,,,,,,,,,10401265297.79,,20000000.0,,,,,493605790.24,1457586234.45,386109837.33,,,351572037.48,31655831.35,31416.67,,351074362.68,,,,,,,,258521.4,,3091894031.6,,,,627000.0,5080951.17,159238120.76,,164946071.93,,,,,,,,,,,,,,,,,3256840103.53,,,,,150657869.26,6993767325.0,7144425194.26,10401265297.79,,-221220.58,,,,,,,,
1,600757.SH,20190820,20190820,20190630,1,1,1213650273.0,1815392094.01,3686459295.62,278486882.95,,1645021221.75,,238626419.37,946073048.32,,412727574.08,,,1251069148.06,,,,,,,,,3415890321.66,8139685997.19,,,205648197.99,392343883.98,,,,,,,,,,273893821.07,4811436.91,2609.39,57048837.21,33566986.55,,99334937.16,2261579300.6,,,,,,,,,,,,,,,,,10401265297.79,,20000000.0,,,,,493605790.24,1457586234.45,386109837.33,,,351572037.48,31655831.35,31416.67,,,,,,,,,,258521.4,,3091894031.6,,,,627000.0,5080951.17,159238120.76,,164946071.93,,,,,,,,,,,,,,,,,3256840103.53,,,,,150657869.26,6993767325.0,7144425194.26,10401265297.79,,-221220.58,,,,,,,,
0,600758.SH,20190828,20190828,20190630,1,1,1322017394.0,3419094868.07,638962979.22,139696938.59,82027681.69,1788080688.23,10000000.0,1044959921.07,1543778488.21,112316732.21,713701545.02,,,274143734.92,,,,,,,,,153799417.09,5640780526.75,,,520124172.76,,,,,6608259061.34,91145398.88,3883956.97,,,,1776910867.02,,2318751.09,178237579.03,182309790.14,,,9363489577.23,,,,,,,,,,,,,,,,,15004270103.98,990000000.0,5543400000.0,,,,,670158002.21,1073603481.89,79584348.31,,,295509668.51,63460147.88,8122726.95,31456.06,147484160.79,,,,,,,,270000000.0,21894818.92,8173248811.52,,10379000.0,,55612130.87,23680970.68,147519694.45,,1227191796.0,,,,,,,,,,,,,,,,,9400440607.52,,,,,2029634.89,5601799861.57,5603829496.46,15004270103.98,,,,,,,,,,
0,600759.SH,20190828,20190828,20190630,1,1,2263507518.0,2452540277.75,538827928.52,49483179.95,,819495033.27,1540326.82,,391702679.52,432715911.78,139732181.69,,25847737.34,62537989.37,,,,,,,,,878527489.65,2752099349.44,,,,2286491600.0,,,887015.12,68879594.37,118720888.29,,,,8292824802.06,5674185.59,,,7375083.81,332376391.52,,9843020.0,11922822209.95,,,,,,,,,,,,,,,,,14674921559.39,1816747680.48,2305894733.33,,,,,,156018388.81,16389367.94,,,11534571.84,188653850.48,283952112.17,,467977079.01,,,,,,,,1607380987.19,,5037801090.77,,35533824.93,,61660205.54,2229097586.42,,,4143039297.37,,,,,,,,,,,,,,,,,9180840388.14,,,,,214962203.87,5279118967.38,5494081171.25,14674921559.39,,-25239936.84,,,,,,,,
0,600760.SH,20190828,20190828,20190630,1,1,1400389285.0,6147351571.59,811324935.68,14157992.67,21908791.87,4761227162.57,,5604672.62,2922163995.08,12883371.51,165088027.87,,,8872581116.54,,,,,,,,,27818355.99,16767366702.18,,,408090988.02,194759057.77,,,,3166199274.67,1146656661.12,,,,,996549651.81,,,3037451.66,165933523.86,,141892131.86,6274182140.77,,,,,,,,,,,,,,,,,23041548842.95,450000000.0,228500000.0,,,,,121031924.41,10208219328.6,1940714914.82,,,99391962.71,52327256.27,,,195535526.6,,,,,,,,,490337200.0,13336058113.41,,,-84552388.06,,462391.54,22589833.35,,1047389836.83,,,,,,,,,,,,,,,,,14383447950.24,71442630.0,,,,343594889.88,8314506002.83,8658100892.71,23041548842.95,658890000.0,-9183943.98,,,,,,,,
0,600761.SH,20190824,20190824,20190630,1,1,740180802.0,315401385.82,2993762616.06,622980238.56,,866581116.18,1665000000.0,263253840.72,940518380.93,39721102.36,102736836.24,,,1238868082.29,,,,,,,,,26495075.02,5143174433.74,,,206737860.54,43093028.8,,,,1558850669.38,172520835.41,,,,,200277765.62,,,10394918.48,48649503.19,,86516584.02,2437855765.44,,,,,,,,,,,,,,,,,7581030199.18,201272727.0,,,,,,446780000.0,1243844734.22,181562015.14,,,5284982.42,70599753.12,361560.0,,89700324.05,,,,,,,,204337177.0,,2242470545.95,,28174196.9,50000000.0,,,46153896.4,,325600820.3,,,,,,,,,,,,,,,,,2568071366.25,,,,,340329492.62,4672629340.31,5012958832.93,7581030199.18,,304297.87,,,,,,,,
0,600763.SH,20190802,20190802,20190630,1,1,320640000.0,184687.94,1183522606.6,18639029.71,,263077912.64,,,69252687.32,12017947.46,35495440.68,16884467.08,38255.56,22138615.14,,,,,,,,,1500296.92,420405622.8,,,226892653.78,,,,,793030262.86,14064822.95,,,,,13877176.69,,41895755.28,131049844.42,1020492.03,,388999898.29,1909874915.18,,,,,,,,,,,,,,,,,2330280537.98,388800000.0,,,,,,,93062395.29,17439181.0,,,34716821.92,47633693.93,666397.78,540000.0,45001723.7,,,,,,,,35000000.0,,274060213.62,,,,,,,,388800000.0,,,,,,,,,,,,,,,,,662860213.62,,,,,145389990.71,1522030333.65,1667420324.36,2330280537.98,,-955990.6,,,,,,,,
0,600764.SH,20190828,20190828,20190630,1,1,394806243.0,417157103.84,241619011.95,36133097.51,,439170600.78,,300000.0,422709752.19,13404341.86,2094368.86,,,156287979.6,,,,,,,,,1493416.47,1037060459.76,,,,,,,,296423040.35,2079820.23,,,,,57881074.47,,,,2371770.3,,27486400.0,386242105.35,,,,,,,,,,,,,,,,,1423302565.11,27000000.0,25000000.0,,,,,11184032.13,117453314.73,1737463.08,,,401157.03,1126467.46,,,127404674.38,,,,,,,,3200000.0,,287507108.81,,,,,,,,56560000.0,,,,,,,,,,,,,,,,,344067108.81,,,,,,1079235456.3,1079235456.3,1423302565.11,29560000.0,-10480000.0,,,,,,,,
1,600764.SH,20190828,20190828,20190630,1,1,394806243.0,417157103.84,241619011.95,36133097.51,,439170600.78,,300000.0,422709752.19,,2094368.86,,,156287979.6,,,,,,,,,1493416.47,1037060459.76,,,,,,,,,,,,,,57881074.47,,,,2371770.3,,27486400.0,386242105.35,,,,,,,,,,,,,,,,,1423302565.11,27000000.0,25000000.0,,,,,11184032.13,117453314.73,1737463.08,,,401157.03,1126467.46,,,,,,,,,,,3200000.0,,287507108.81,,,,,,,,56560000.0,,,,,,,,,,,,,,,,,344067108.81,,,,,,1079235456.3,1079235456.3,1423302565.11,29560000.0,-10480000.0,,,,,,,,
0,600765.SH,20190828,20190828,20190630,1,1,778003200.0,1681073591.48,1713979506.9,114510776.52,41754359.62,747469695.03,,1253200792.6,3639637957.8,35735251.84,150855986.54,,,2460017772.13,,,,,,,,,96308126.71,8383225582.65,,,366380302.04,,,,7700000.0,2577748369.5,409825556.51,,259976.48,,,264010034.07,,862207.76,3123597.98,130526496.84,,117847955.92,4118534497.1,,,,,,,,,,,,,,,,,12501760079.75,1444573241.62,1632660000.0,,,,,962563525.68,2754613939.99,27762696.17,,,61082231.02,46625938.74,932638.89,8205309.05,130283652.7,,,,,,,,87400000.0,,5712129932.24,,65574659.25,313462828.33,,23007855.26,17971999.92,,1864590584.38,,,,,,,,,,,,,,,,,7576720516.62,,,,,367618128.61,4557421434.52,4925039563.13,12501760079.75,,228100000.0,,,,,,,,
0,600766.SH,20190828,20190828,20190630,1,1,224226822.0,237087924.9,-400885038.18,,,1417513.52,,,1200258.1,,3836193.2,,,103356661.27,,,,,,,,,1042468.71,111757582.33,,,37806010.35,,,,,,,,,,,2080801.76,,,,3011271.66,,,50272344.31,,,,,,,,,,,,,,,,,162029926.64,,,,,,,,24770524.07,7429455.04,,,2554410.97,493033.56,,,,,,,,,,,,,108816450.11,,,,,,,,,,,,,,,,,,,,,,,,,108816450.11,,,,,1562819.72,51650656.81,53213476.53,162029926.64,,-8779051.91,,,,,,,,
1,600766.SH,20190828,20190828,20190630,1,1,224226822.0,237087924.9,-400885038.18,,,1417513.52,,,1200258.1,904487.53,3836193.2,,,103356661.27,,,,,,,,,1042468.71,111757582.33,,,37806010.35,,,,,6974260.54,,,,,,2080801.76,,,,3011271.66,,,50272344.31,,,,,,,,,,,,,,,,,162029926.64,,,,,,,,24770524.07,7429455.04,,,2554410.97,493033.56,,,73569026.47,,,,,,,,,,108816450.11,,,,,,,,,,,,,,,,,,,,,,,,,108816450.11,,,,,1562819.72,51650656.81,53213476.53,162029926.64,,-8779051.91,,,,,,,,
0,600767.SH,20190828,20190828,20190630,1,1,341010182.0,35445866.4,-106204442.81,6155497.59,,63262072.97,,,89465575.6,11313107.16,9748541.27,2251432.0,1484394.51,18711720.19,,1999636.05,,,,,,,5383321.48,203619801.23,,,506084.88,,,,8720759.03,1699145.49,,,,,,142015813.73,,39220072.68,161704.45,4384019.31,,38500000.0,255207599.57,,,,,,,,,,,,,,,,,458827400.8,,3000000.0,,,,,,38423047.47,6324837.56,,,4026941.44,6696283.96,,,72068065.18,,,,,,,,,,130539175.61,,,,24129219.62,1737775.97,810000.0,,26676995.59,,,,,,,,,,,,,,,,,157216171.2,,,,,25872273.57,275738956.03,301611229.6,458827400.8,,-668147.15,,,,,,,,
0,600768.SH,20190819,20190819,20190630,1,1,133747200.0,15674619.31,74270494.1,13620517.31,,109407836.79,,14034218.3,19131991.96,60893271.24,8518497.43,,83333.33,14450881.83,,,,,,,,,110000000.0,336520030.88,,,,,,,,2291966.52,,,,,,3333.83,,,2195396.42,3749.91,,,51805039.57,,,,,,,,,,,,,,,,,388325070.45,,,,,,,60000000.0,3287025.4,297099.45,,,-78092.62,50122107.63,54166.67,567468.0,1462171.36,,,,,,,,32500000.0,,148211945.89,,,,1636100.0,1164193.84,,,2800293.84,,,,,,,,,,,,,,,,,151012239.73,,,,,,237312830.72,237312830.72,388325070.45,,,,,,,,,,
0,600769.SH,20190828,20190828,20190630,1,1,374977200.0,367100134.05,-728331717.78,43268878.16,,4106811.94,,,11200377.68,,2906.46,,,9552493.79,,,,,,,,,9563360.25,43499235.76,,,,,,,,,,,,,,5740950.03,,406210.43,,21003.48,,,92624411.78,,,,,,,,,,,,,,,,,136123647.54,,,,,,,,41561026.17,,,,728673.91,23439675.51,,291457.0,,,,,,,,,,,81517270.71,,,,,,,,,,,,,,,,,,,,,,,,,81517270.71,,,,,,54606376.83,54606376.83,136123647.54,,-2408117.6,,,,,,,,
1,600769.SH,20190828,20190828,20190630,1,1,374977200.0,367100134.05,-728331717.78,43268878.16,,4106811.94,8572117.74,,11200377.68,501167.9,2906.46,,,9552493.79,,,,,,,,,9563360.25,43499235.76,,,,,,,,16086301.14,62895473.26,,,,,5740950.03,,406210.43,,21003.48,,,92624411.78,,,,,,,,,,,,,,,,,136123647.54,,,,,,,,41561026.17,,,,728673.91,23439675.51,,291457.0,15496438.12,,,,,,,,,,81517270.71,,,,,,,,,,,,,,,,,,,,,,,,,81517270.71,,,,,,54606376.83,54606376.83,136123647.54,,-2408117.6,,,,,,,,
0,600770.SH,20190817,20190817,20190630,1,1,1300000000.0,2226409937.29,9858888.41,65719160.36,,1304460599.57,340679085.85,150000.0,240126089.12,113366897.15,8713736.4,,6179208.53,79805098.31,,,,,,,,,286550598.04,2380031312.97,,,247163504.48,21386915.08,,,38154585.0,1188292337.48,75257557.82,,,,,168617053.17,,239992715.46,17719310.33,34026249.69,,138000.0,3468297908.7,,,,,,,,,,,,,,,,,5848329221.67,,702000000.0,,,,,,90741531.77,5639171.61,,,4663370.38,26876523.13,914026.52,,221120192.72,,,,,,,,,,1051954816.13,,,5210000.0,,23850867.38,82384060.01,,111444927.39,,,,,,,,,,,,,,,,,1163399743.52,,,,,1220621876.56,3464307601.59,4684929478.15,5848329221.67,,-137680384.47,,,,,,,,
1,600770.SH,20190817,20190817,20190630,1,1,1300000000.0,2226409937.29,9858888.41,65719160.36,,1304460599.57,,150000.0,240126089.12,,8713736.4,,6179208.53,79805098.31,,,,,,,,,286550598.04,2380031312.97,,,247163504.48,21386915.08,,,38154585.0,,,,,,,168617053.17,,239992715.46,17719310.33,34026249.69,,138000.0,3468297908.7,,,,,,,,,,,,,,,,,5848329221.67,,702000000.0,,,,,,90741531.77,5639171.61,,,4663370.38,26876523.13,914026.52,,,,,,,,,,,,1051954816.13,,,,,23850867.38,82384060.01,,111444927.39,,,,,,,,,,,,,,,,,1163399743.52,,,,,1220621876.56,3464307601.59,4684929478.15,5848329221.67,,-137680384.47,,,,,,,,
0,600771.SH,20190824,20190824,20190630,1,1,491999697.0,1614538032.19,268700109.36,29615319.69,,95796497.38,,84822635.42,1478322518.99,,36666836.23,,,484752224.69,,,,,,,,,2363523.95,2345250499.55,,,5326257.99,,,,,,,,,,,94243811.58,12099929.79,,12670902.91,12178772.48,,38931862.15,912422583.97,,,,,,,,,,,,,,,,,3257673083.52,,223322500.0,,,,,135865747.0,275464454.32,22530900.75,,,9655723.55,26617068.91,,,,,,,,,,,,,759424112.23,,,,,701949.25,19570855.29,10000000.0,39092804.54,,,,,,,,,,,,,,,,,798516916.77,30995349.86,,,,85298358.37,2373857808.38,2459156166.75,3257673083.52,,,,,,,,,,
1,600771.SH,20190824,20190824,20190630,1,1,491999697.0,1614538032.19,268700109.36,29615319.69,,95796497.38,,84822635.42,1478322518.99,162526262.89,36666836.23,,,484752224.69,,,,,,,,,2363523.95,2345250499.55,,,5326257.99,,,,,664909653.81,53661393.26,,,,,94243811.58,12099929.79,,12670902.91,12178772.48,,38931862.15,912422583.97,,,,,,,,,,,,,,,,,3257673083.52,,223322500.0,,,,,135865747.0,275464454.32,22530900.75,,,9655723.55,26617068.91,,,65967717.7,,,,,,,,,,759424112.23,,,8820000.0,,701949.25,19570855.29,10000000.0,39092804.54,,,,,,,,,,,,,,,,,798516916.77,30995349.86,,,,85298358.37,2373857808.38,2459156166.75,3257673083.52,,,,,,,,,,
0,600773.SH,20190824,20190824,20190630,1,1,819660744.0,1641646749.09,876352268.18,7993456.37,,1284189331.14,,,53855811.6,396132579.16,13130385.78,,,8531122082.3,,,,,,,,,242165637.19,10520595827.17,,,217770141.81,75046625.49,,,,1130527319.83,147051937.2,,,,,245242914.58,,,71212202.33,35998783.11,,,1939949924.35,,,,,,,,,,,,,,,,,12460545751.52,5037200000.0,500000000.0,,,,,,601450456.72,946454917.31,,,3194630.39,102385644.99,40863352.42,5874508.55,953537585.89,,,,,,,,25000000.0,7119491.71,3185880587.98,896629667.32,,,,1880139.83,,,5935709807.15,,,,,,,,,,,,,,,,,9121590395.13,,,,,-6697861.25,3345653217.64,3338955356.39,12460545751.52,,,,,,,,,,
1,600773.SH,20190824,20190824,20190630,1,1,819660744.0,1641646749.09,876352268.18,7993456.37,,1284189331.14,,,53855811.6,,13130385.78,,,8531122082.3,,,,,,,,,242165637.19,10520595827.17,,,217770141.81,75046625.49,,,,,,,,,,245242914.58,,,71212202.33,35998783.11,,,1939949924.35,,,,,,,,,,,,,,,,,12460545751.52,5037200000.0,500000000.0,,,,,,601450456.72,946454917.31,,,3194630.39,102385644.99,40863352.42,5874508.55,,,,,,,,,25000000.0,7119491.71,3185880587.98,896629667.32,,,,1880139.83,,,5935709807.15,,,,,,,,,,,,,,,,,9121590395.13,,,,,-6697861.25,3345653217.64,3338955356.39,12460545751.52,,,,,,,,,,
0,600774.SH,20190815,20190815,20190630,1,1,226948002.0,128760469.24,168223523.01,77226242.22,,118342063.32,,,8808112.61,5462673.91,3958356.59,6000000.0,,7811468.9,,,,,,,,,1566726.37,151949401.7,,,79653422.16,267922263.71,,,,1092621727.92,47801220.6,,,,,45607868.29,,,400425.48,4041136.11,,,1538048064.27,,,,,,,,,,,,,,,,,1689997465.97,149400000.0,178700000.0,,,,,,165197634.1,16265400.18,,,10711696.38,42595504.73,121500160.32,213880.0,146140988.91,,,,,,,,129816806.8,,811142071.42,,,,,4705739.68,,1548088.63,155653828.31,,,,,,,,,,,,,,,,,966795899.73,,,,,117780909.8,605420656.44,723201566.24,1689997465.97,,4262419.97,,,,,,,,
0,600775.SH,20190830,20190830,20190630,1,1,913838529.0,1470691800.13,794337623.27,258647274.54,,985801017.17,492975260.27,305140698.53,1144041933.7,72044455.42,257096422.53,1840000.0,,878435686.79,,,,,,,,,27359732.35,4689082363.47,,,303462391.56,16158418.62,,,,855413462.19,280476946.23,,,,,109497944.57,,,2032859.02,12431921.91,,,1588264514.03,,,,,,,,,,,,,,,,,6277346877.5,,50000000.0,,,,,259142824.49,1548838917.16,1336367.67,,,20998899.48,182887195.43,118582.19,77223675.27,119730005.83,,,,,,,,,63980275.93,2556049908.59,,,,,103697.07,6583176.16,,32747772.78,,,,,,,,,,,,,,,,,2588797681.37,,,,,250837761.28,3437711434.85,3688549196.13,6277346877.5,21085502.13,196207.91,,,,,,,,
1,600775.SH,20190830,20190830,20190630,1,1,913838529.0,1470691800.13,794337623.27,258647274.54,,985801017.17,,305140698.53,1144041933.7,,257096422.53,1840000.0,,878435686.79,,,,,,,,,27359732.35,4689082363.47,,,303462391.56,16158418.62,,,,,,,,,,109497944.57,,,2032859.02,12431921.91,,,1588264514.03,,,,,,,,,,,,,,,,,6277346877.5,,50000000.0,,,,,259142824.49,1548838917.16,1336367.67,,,20998899.48,182887195.43,118582.19,77223675.27,,,,,,,,,,63980275.93,2556049908.59,,,,,103697.07,6583176.16,,32747772.78,,,,,,,,,,,,,,,,,2588797681.37,,,,,250837761.28,3437711434.85,3688549196.13,6277346877.5,21085502.13,196207.91,,,,,,,,
0,600776.SH,20190826,20190826,20190630,1,1,1256000064.0,896674073.95,770440129.41,125576054.62,,920410148.27,,20346489.15,1091304806.11,43889851.19,20939460.77,,1685273.97,877122901.94,,,,,,,,,14282004.14,2989980935.54,,,114096651.93,250315589.24,,,150083357.36,202571127.17,1201435.6,,,,,100208585.17,13782043.19,12690843.48,1369801.24,1477426.99,,,848296861.37,,,,,,,,,,,,,,,,,3838277796.91,,,,,,,27167390.25,345186993.45,50753016.31,,,27615461.87,8732486.3,,75360003.84,110383450.15,,,,,,,,,98383862.64,743582664.81,,,100000.0,,16289.76,100000.0,,4036039.62,,,,,,,,,,,,,,,,,747618704.43,,,,,41668333.15,3048990759.33,3090659092.48,3838277796.91,3819749.86,300437.35,,,,,,,,
0,600777.SH,20190805,20190805,20190630,1,1,6800495825.0,6657258578.19,1165567406.52,92923435.81,,1274830228.73,31723674.38,,676376159.09,544506876.22,163788724.91,,2293091.54,76662091.13,,,,,,,,,20465094.08,2790645940.08,,,,,,,,843013646.02,,,,,23241339297.09,15988396.57,,,216727810.06,,,134615161.0,24471998351.58,,,,,,,,,,,,,,,,,27262644291.66,,,,,,82700647.34,,1149835437.92,80324688.0,,,88803476.95,33978125.6,230523561.59,,998791276.91,,,,,,,,,,2664957214.31,8249640000.0,,,196890194.27,888418542.87,,2564379.97,9375606274.05,,,,,,,,,,,,,,,,,12040563488.36,,,,,,15222080803.3,15222080803.3,27262644291.66,,505835557.78,,,,,,,,
0,600778.SH,20190814,20190814,20190630,1,1,311491352.0,403715228.98,-18994084.02,106658113.95,,336156974.56,28022307.83,1979411.28,15208689.08,142477270.41,85236597.9,,,494106751.92,,,,,,,,,147978732.78,1251166735.76,,,386873717.08,217248844.25,,,1954285.69,1722278173.79,66702038.53,,,,,227589134.45,,,892168208.84,30286734.67,,,3562949321.82,,,,,,,,,,,,,,,,,4814116057.58,629100000.0,368000000.0,,,,,,612026169.86,1220201441.74,,,6318570.67,13005926.01,2302427.29,1587183.48,378952329.95,,,,,,,,485500000.0,,3087894049.0,,24241547.43,,175346909.02,2869742.79,44290036.91,,904843953.65,,,,,,,,,,,,,,,,,3992738002.65,,,,,18507444.02,802870610.91,821378054.93,4814116057.58,28995717.5,,,,,,,,,
0,600779.SH,20190723,20190723,20190630,1,1,488545698.0,399506088.31,339876792.68,410573087.7,,1504754532.74,,,25341477.23,3526325.92,27237672.35,,2246425.24,1423453668.12,,,,,,,,,34425591.71,3020985693.31,,,,9999736.86,,,,516900411.78,42965271.2,1329766.76,,,,61858709.45,18408682.15,,3508557.93,155535809.17,,27639986.32,838151931.62,,,,,,,,,,,,,,,,,3859137624.93,,,,,,,69201167.01,554582303.36,59487309.85,,,101116944.3,115564949.66,,558825464.92,736148363.5,,,,,,,,,,2194926502.6,,,,,,,3456181.38,25709455.64,,,,,,,,,,,,,,,,,2220635958.24,,,,,,1638501666.69,1638501666.69,3859137624.93,22253274.26,,,,,,,,,
0,600780.SH,20190824,20190824,20190630,1,1,1146502523.0,1229049097.68,2614589111.68,285957589.62,,1633550670.88,4261472.28,195518800.44,267665743.51,14408194.7,101652209.14,,,115161961.36,,,,,,,,,3748641.62,2335967693.93,,,104983360.77,4810255.9,,,,4419402278.34,4094887813.92,90218674.87,26415.09,,,255060130.25,,,340216.0,156405009.79,,331801435.81,9478695868.55,,,,,,,,,,,,,,,,,11814663562.48,3049060000.0,200000000.0,,,,,,917153919.21,541453289.98,,,262010279.94,83838308.24,3228637.22,8302396.5,399159806.2,,,,,,,,318055244.11,,2733201881.4,,671063638.0,,,11689625.65,94537936.62,,3830432356.58,,,,,,,,,,,,,,,,,6563634237.98,,,,,-25068997.48,5276098321.98,5251029324.5,11814663562.48,4081156.31,,,,,,,,,
1,600780.SH,20190824,20190824,20190630,1,1,1146502523.0,1229049097.68,2614589111.68,285957589.62,,1633550670.88,,195518800.44,267665743.51,,101652209.14,,,115161961.36,,,,,,,,,3748641.62,2335967693.93,,,104983360.77,4810255.9,,,,,,,,,,255060130.25,,,340216.0,156405009.79,,331801435.81,9478695868.55,,,,,,,,,,,,,,,,,11814663562.48,3049060000.0,200000000.0,,,,,,917153919.21,541453289.98,,,262010279.94,83838308.24,3228637.22,8302396.5,,,,,,,,,318055244.11,,2733201881.4,,,,,11689625.65,94537936.62,,3830432356.58,,,,,,,,,,,,,,,,,6563634237.98,,,,,-25068997.48,5276098321.98,5251029324.5,11814663562.48,4081156.31,,,,,,,,,
